station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_临高,2019-02-14,28.6,20.2,23.6,0.0,0.0,0.0,19.5,39.6,107,18.8,4.11,15.9,19.9,18.8
海南_临高,2019-02-15,30.8,20.3,24.5,0.0,0.0,0.0,16.4,34.2,117,17.41,4.04,14.9,20.9,19.2
海南_临高,2019-02-16,31.0,20.5,24.5,0.0,0.0,0.0,20.8,41.0,117,19.39,4.21,16.7,21.0,19.7
海南_临高,2019-02-17,28.7,21.9,24.4,8.2,8.2,10.0,21.9,42.8,132,13.36,3.17,19.0,22.3,20.6
海南_临高,2019-02-18,31.4,22.0,24.5,8.2,8.2,10.0,19.9,56.2,152,16.01,3.52,20.0,22.0,20.8
海南_临高,2019-02-19,32.3,21.0,25.6,0.5,0.5,3.0,12.0,28.1,173,17.64,3.88,19.0,23.3,20.7
海南_临高,2019-02-20,32.8,21.6,26.5,0.0,0.0,0.0,16.1,29.2,163,19.39,4.42,18.2,21.2,19.8
海南_临高,2019-02-21,30.3,21.3,25.1,0.0,0.0,0.0,16.0,30.6,340,20.52,4.42,19.4,21.3,20.3
海南_临高,2019-02-22,25.2,21.1,22.7,2.6,2.6,15.0,23.2,52.9,56,9.86,2.08,19.1,21.9,20.3
海南_临高,2019-02-23,29.7,18.6,23.4,2.1,2.1,7.0,21.5,43.6,66,14.67,3.17,16.2,21.9,20.3
海南_临高,2019-02-24,22.5,17.8,19.8,0.4,0.4,4.0,19.5,40.0,59,8.16,1.98,15.3,17.7,16.5
海南_临高,2019-02-25,25.1,18.9,21.6,0.5,0.5,5.0,21.5,41.8,83,9.59,2.07,16.8,19.9,18.8
海南_临高,2019-02-26,28.8,20.0,24.1,2.7,2.7,8.0,19.1,38.5,140,14.91,3.35,19.8,21.9,20.5
海南_临高,2019-02-27,30.6,20.4,24.8,0.0,0.0,0.0,16.9,34.2,130,19.26,4.32,18.1,21.6,19.9
海南_临高,2019-02-28,30.6,20.8,24.8,0.0,0.0,0.0,15.8,32.0,128,18.91,4.23,17.6,22.4,20.0
海南_临高,2019-03-01,30.8,20.9,25.0,0.0,0.0,0.0,19.7,38.5,131,19.57,4.51,17.5,21.0,19.9
海南_临高,2019-03-02,31.5,20.8,25.1,0.0,0.0,0.0,15.0,32.4,152,20.49,4.29,18.9,21.8,20.4
海南_临高,2019-03-03,29.5,21.0,24.4,0.0,0.0,0.0,16.5,36.0,65,19.48,4.02,18.5,21.0,20.0
海南_临高,2019-03-04,30.4,21.5,25.6,0.1,0.1,1.0,21.8,44.6,138,11.42,3.61,18.5,21.2,20.1
海南_临高,2019-03-05,34.1,22.8,27.0,0.5,0.5,3.0,20.1,46.8,162,18.97,4.72,19.4,22.4,20.6
海南_临高,2019-03-06,28.8,20.9,24.4,1.0,1.0,5.0,14.7,35.6,24,20.3,3.99,19.7,22.0,20.9
海南_临高,2019-03-07,25.5,21.6,23.0,2.2,2.2,10.0,23.8,47.2,67,9.74,2.17,19.9,21.2,20.5
海南_临高,2019-03-08,30.5,21.5,23.9,4.8,4.8,13.0,20.3,39.2,91,12.23,2.71,20.5,22.5,21.3
海南_临高,2019-03-09,30.2,19.9,23.8,0.0,0.0,0.0,19.7,44.3,345,19.48,3.84,19.4,22.0,20.6
海南_临高,2019-03-10,23.6,20.7,21.8,0.5,0.5,4.0,14.9,31.0,47,7.41,1.83,18.1,19.5,18.8
海南_临高,2019-03-11,24.4,19.0,21.5,1.0,1.0,6.0,14.1,31.0,63,10.53,2.24,17.4,19.0,18.4
海南_临高,2019-03-12,25.8,18.3,22.0,0.0,0.0,0.0,24.7,48.6,87,16.51,3.42,16.9,19.8,18.1
海南_临高,2019-03-13,29.4,21.4,24.8,2.8,2.8,11.0,17.2,34.6,113,15.38,3.49,19.9,22.1,20.7
海南_临高,2019-03-14,28.5,22.0,24.5,2.3,2.3,9.0,15.5,34.2,83,16.05,3.27,21.0,23.0,21.9
海南_临高,2019-03-15,23.5,20.3,22.0,0.3,0.3,3.0,26.3,51.8,68,9.98,2.28,17.3,20.9,19.2
海南_临高,2019-03-16,26.2,19.8,22.5,0.5,0.5,5.0,21.4,43.6,82,13.01,3.08,17.7,19.7,18.6
海南_临高,2019-03-17,29.4,19.8,24.3,0.2,0.2,1.0,16.1,32.4,114,15.14,3.58,18.6,21.5,19.9
海南_临高,2019-03-18,29.7,21.5,24.8,4.2,4.2,9.0,12.9,28.8,110,15.7,3.41,20.4,21.9,21.2
海南_临高,2019-03-19,32.7,22.0,26.1,0.0,0.0,0.0,21.7,45.0,142,20.87,4.88,18.8,21.9,21.0
海南_临高,2019-03-20,34.0,20.0,25.7,0.0,0.0,0.0,17.2,31.7,144,22.54,4.91,17.2,22.4,19.9
海南_临高,2019-03-21,34.8,21.1,26.6,0.0,0.0,0.0,14.5,29.2,156,22.08,5.02,17.8,22.0,19.6
海南_临高,2019-03-22,34.4,23.0,27.6,0.0,0.0,0.0,13.4,32.0,133,21.8,5.09,18.5,22.8,20.3
海南_临高,2019-03-23,31.5,19.6,24.8,16.0,16.0,11.0,21.0,45.7,75,14.1,2.96,19.1,24.0,22.0
海南_临高,2019-03-24,24.9,20.8,22.6,5.2,5.2,10.0,26.6,51.8,70,9.34,2.12,19.2,21.5,20.3
海南_临高,2019-03-25,27.2,21.0,23.1,0.4,0.4,3.0,19.5,39.2,63,13.18,2.7,19.5,21.6,20.7
海南_临高,2019-03-26,30.0,22.7,25.7,0.2,0.2,2.0,18.0,33.5,114,14.41,3.49,20.1,22.2,21.6
海南_临高,2019-03-27,31.7,22.6,26.2,0.5,0.5,3.0,16.8,36.0,129,18.74,4.38,19.5,23.8,21.6
海南_临高,2019-03-28,32.0,20.7,25.6,0.0,0.0,0.0,13.8,31.0,112,22.65,4.82,19.2,21.9,20.5
海南_临高,2019-03-29,31.5,22.5,25.2,1.7,1.7,2.0,21.6,45.7,103,15.7,3.29,20.9,22.4,21.4
海南_临高,2019-03-30,30.8,22.4,26.1,2.5,2.5,7.0,15.8,37.4,90,19.4,4.04,21.9,24.1,23.1
海南_临高,2019-03-31,33.4,23.6,27.6,0.3,0.3,2.0,16.6,32.8,126,20.21,4.72,22.0,23.6,23.0
海南_临高,2019-04-01,27.8,23.6,25.0,2.5,2.5,9.0,23.3,48.2,88,13.63,2.81,21.9,23.6,22.6
海南_临高,2019-04-02,30.0,23.2,25.6,3.0,3.0,9.0,21.5,42.5,113,17.42,3.95,20.9,23.1,21.7
海南_临高,2019-04-03,29.7,23.0,25.8,2.8,2.8,9.0,15.5,33.8,101,16.3,3.6,21.6,23.8,22.3
海南_临高,2019-04-04,30.8,23.2,25.9,5.7,5.7,8.0,17.2,34.2,107,16.99,3.69,22.1,23.6,22.7
海南_临高,2019-04-05,28.6,22.8,25.4,0.2,0.2,2.0,14.0,31.7,81,16.55,3.39,22.2,23.2,22.6
海南_临高,2019-04-06,31.9,22.0,26.1,0.6,0.6,1.0,10.8,33.1,148,20.73,4.34,21.3,23.5,22.3
海南_临高,2019-04-07,32.3,22.0,26.6,0.6,0.6,3.0,10.9,27.4,66,20.92,4.46,21.8,23.1,22.6
海南_临高,2019-04-08,34.8,22.2,27.7,0.0,0.0,0.0,17.1,30.6,140,23.0,5.18,20.0,23.5,22.0
海南_临高,2019-04-09,35.8,23.8,29.1,0.0,0.0,0.0,17.3,32.8,142,22.99,5.46,20.8,23.5,22.0
海南_临高,2019-04-10,35.8,24.8,29.7,0.0,0.0,0.0,11.4,29.2,118,23.04,5.34,21.0,24.0,22.2
海南_临高,2019-04-11,36.9,24.1,29.5,0.1,0.1,1.0,15.3,34.6,60,23.4,5.52,21.7,24.6,22.9
海南_临高,2019-04-12,35.4,25.4,29.1,2.0,2.0,2.0,19.4,36.7,151,21.69,5.11,21.2,24.8,23.3
海南_临高,2019-04-13,36.1,25.5,29.2,0.7,0.7,1.0,18.1,36.4,141,21.27,5.05,22.7,25.0,24.0
海南_临高,2019-04-14,35.0,25.2,28.5,7.3,7.3,3.0,18.4,37.1,127,18.94,4.52,23.1,24.8,24.1
海南_临高,2019-04-15,30.0,24.2,26.6,5.5,5.5,15.0,16.8,36.4,88,14.77,3.2,22.7,25.8,23.9
海南_临高,2019-04-16,31.0,24.2,26.7,1.3,1.3,6.0,14.8,34.6,64,19.62,4.03,23.2,24.5,23.9
海南_临高,2019-04-17,30.5,23.6,26.6,5.7,5.7,10.0,17.3,40.7,107,15.56,3.36,23.2,25.0,23.9
海南_临高,2019-04-18,36.5,25.0,29.9,1.0,1.0,3.0,18.7,47.9,165,22.43,5.79,22.6,24.6,24.1
海南_临高,2019-04-19,38.6,25.2,31.4,0.0,0.0,0.0,18.1,40.0,182,23.21,6.32,21.5,25.5,22.8
海南_临高,2019-04-20,39.0,26.4,31.8,0.0,0.0,0.0,16.7,34.2,163,22.76,6.06,22.2,26.0,24.3
海南_临高,2019-04-21,39.0,26.0,31.3,0.1,0.1,1.0,16.2,37.8,160,23.41,5.91,23.4,24.9,24.1
海南_临高,2019-04-22,34.7,26.2,30.1,1.2,1.2,2.0,16.1,32.4,119,21.84,5.42,21.7,25.9,24.3
海南_临高,2019-04-23,36.4,24.5,29.9,0.0,0.0,0.0,17.8,33.8,152,24.17,5.99,21.4,24.0,22.7
海南_临高,2019-04-24,35.8,24.5,29.6,0.0,0.0,0.0,14.5,33.5,19,24.51,5.7,21.4,24.5,22.9
海南_临高,2019-04-25,35.7,25.0,30.0,0.0,0.0,0.0,13.6,32.4,152,24.78,5.97,19.6,25.1,22.2
海南_临高,2019-04-26,36.6,26.0,30.4,0.0,0.0,0.0,11.6,27.4,197,21.9,5.36,19.8,26.0,23.3
海南_临高,2019-04-27,36.0,26.5,30.4,0.1,0.1,1.0,20.8,42.5,149,22.38,6.62,19.1,26.0,21.1
海南_临高,2019-04-28,35.8,24.6,29.6,0.8,0.8,2.0,18.4,36.0,164,24.11,6.17,18.4,25.0,21.8
海南_临高,2019-04-29,36.0,25.7,30.3,0.0,0.0,0.0,15.3,36.4,139,24.79,6.32,19.5,22.4,21.0
海南_临高,2019-04-30,34.2,25.5,28.5,1.8,1.8,4.0,16.1,42.5,35,22.24,5.16,19.2,24.9,22.4
海南_临高,2019-05-01,29.8,24.5,26.6,0.2,0.2,2.0,16.6,40.0,11,17.06,3.68,20.5,23.8,22.4
海南_临高,2019-05-02,31.4,23.9,26.6,9.3,9.3,11.0,18.7,37.1,78,17.74,3.87,21.6,24.4,22.9
海南_临高,2019-05-03,29.0,24.9,26.3,1.1,1.1,9.0,22.8,44.3,83,12.82,3.24,22.4,23.1,22.7
海南_临高,2019-05-04,30.8,24.7,26.4,33.5,33.5,15.0,21.9,44.6,120,8.89,2.16,22.6,25.6,24.2
海南_临高,2019-05-05,33.2,25.0,28.0,2.6,2.6,7.0,14.4,38.2,122,20.93,4.42,24.2,26.9,25.2
海南_临高,2019-05-06,31.9,25.9,28.0,8.5,8.5,7.0,23.9,47.9,73,20.44,4.14,25.4,27.5,26.0
海南_临高,2019-05-07,30.4,24.8,27.0,23.5,23.5,13.0,21.3,43.2,94,13.62,2.98,24.2,25.9,24.8
海南_临高,2019-05-08,32.1,24.9,26.8,24.8,24.8,9.0,16.5,36.7,102,12.1,2.67,23.9,26.0,24.6
海南_临高,2019-05-09,27.0,24.5,25.5,4.7,4.7,18.0,18.6,37.4,77,7.91,1.77,23.0,24.2,23.8
海南_临高,2019-05-10,28.4,24.1,25.8,81.3,81.3,10.0,20.1,41.0,86,13.77,2.93,23.0,23.9,23.3
海南_临高,2019-05-11,29.7,23.5,26.4,0.2,0.2,2.0,19.2,40.3,87,23.24,4.61,22.8,24.5,23.4
海南_临高,2019-05-12,30.8,23.4,27.0,1.7,1.7,10.0,16.4,33.8,102,19.92,4.17,23.0,25.7,24.1
海南_临高,2019-05-13,31.8,24.6,27.7,4.1,4.1,7.0,13.0,25.9,125,22.59,4.75,24.1,25.7,24.6
海南_临高,2019-05-14,32.7,24.9,27.9,5.8,5.8,8.0,11.1,25.2,143,22.12,4.67,23.7,25.6,24.7
海南_临高,2019-05-15,34.1,25.0,28.8,3.2,3.2,6.0,11.4,31.7,161,23.14,5.04,23.8,26.5,25.0
海南_临高,2019-05-16,34.2,26.0,29.8,0.6,0.6,5.0,15.6,32.8,176,23.64,5.32,24.1,26.4,25.3
海南_临高,2019-05-17,35.2,27.4,30.9,0.0,0.0,0.0,20.9,42.5,207,26.41,6.69,22.1,25.9,24.0
海南_临高,2019-05-18,36.2,27.3,31.3,0.0,0.0,0.0,17.3,36.7,201,26.37,6.67,21.9,25.4,23.9
海南_临高,2019-05-19,37.0,27.4,31.8,0.0,0.0,0.0,17.1,36.4,180,25.23,6.44,22.5,27.3,24.1
海南_临高,2019-05-20,36.2,26.6,31.1,0.9,0.9,3.0,12.5,28.4,84,24.57,5.74,23.7,27.8,25.3
海南_临高,2019-05-21,31.1,26.2,28.3,12.7,12.7,13.0,17.0,33.1,79,14.34,3.15,25.2,26.5,25.7
海南_临高,2019-05-22,31.1,25.5,27.8,6.7,6.7,14.0,8.7,25.9,37,17.28,3.68,24.1,25.8,25.2
海南_临高,2019-05-23,31.6,24.8,28.2,0.9,0.9,8.0,9.4,27.4,306,24.21,5.11,23.6,24.8,24.3
海南_临高,2019-05-24,32.3,24.8,27.8,13.9,13.9,8.0,11.7,32.4,139,20.64,4.32,24.0,26.4,24.7
海南_临高,2019-05-25,33.6,25.5,28.6,12.4,12.4,3.0,18.5,38.2,150,20.33,4.57,24.0,26.0,24.6
海南_临高,2019-05-26,33.5,25.6,28.8,7.2,7.2,4.0,15.2,38.9,160,22.44,4.94,23.7,26.4,25.0
海南_临高,2019-05-27,33.8,26.1,28.6,4.9,4.9,4.0,13.8,31.0,150,19.24,4.32,24.1,25.6,24.9
海南_临高,2019-05-28,32.8,25.5,27.8,16.1,16.1,13.0,11.2,28.1,109,18.9,3.93,24.5,26.2,25.6
海南_临高,2019-05-29,30.7,24.7,27.1,18.2,18.2,11.0,10.5,28.4,185,16.43,3.35,23.7,26.4,25.2
海南_临高,2019-05-30,29.6,24.9,26.8,8.2,8.2,12.0,9.2,30.6,191,13.19,2.71,24.1,26.0,25.0
海南_临高,2019-05-31,29.1,24.9,26.7,3.6,3.6,11.0,10.9,23.8,120,9.19,2.03,24.0,25.6,24.8
海南_临高,2019-06-01,32.8,24.2,27.7,4.7,4.7,2.0,8.5,36.0,165,20.97,4.41,23.4,26.6,25.0
海南_临高,2019-06-02,30.6,25.1,27.0,8.9,8.9,10.0,17.0,47.9,245,12.95,2.65,24.9,26.5,25.4
海南_临高,2019-06-03,31.9,25.0,27.3,7.6,7.6,10.0,8.9,31.3,159,13.69,2.93,24.8,26.9,25.4
海南_临高,2019-06-04,33.4,25.7,28.6,4.7,4.7,5.0,16.2,38.5,145,22.53,4.85,24.5,26.3,25.3
海南_临高,2019-06-05,34.2,25.8,29.4,2.6,2.6,2.0,17.2,31.0,160,23.04,5.28,23.8,26.8,25.0
海南_临高,2019-06-06,34.2,26.1,29.8,0.3,0.3,3.0,15.9,31.0,159,25.04,5.59,23.6,27.0,25.2
海南_临高,2019-06-07,34.0,25.0,29.6,0.0,0.0,0.0,13.1,27.7,162,24.67,5.55,23.4,26.8,24.4
海南_临高,2019-06-08,34.2,25.2,29.5,0.1,0.1,1.0,12.7,24.1,167,24.56,5.41,23.2,27.0,24.7
海南_临高,2019-06-09,35.2,25.6,30.2,0.3,0.3,3.0,14.1,37.1,191,25.15,5.81,23.0,27.8,24.9
海南_临高,2019-06-10,35.8,26.6,30.8,0.0,0.0,0.0,16.3,34.6,197,25.23,6.0,22.8,28.1,25.0
海南_临高,2019-06-11,35.4,27.2,30.7,0.5,0.5,3.0,12.6,28.4,174,22.35,5.08,24.6,27.6,26.1
海南_临高,2019-06-12,35.2,26.9,30.0,3.9,3.9,7.0,13.0,37.4,161,20.97,4.7,25.1,27.3,26.2
海南_临高,2019-06-13,35.2,27.0,30.9,0.7,0.7,2.0,18.7,39.6,234,21.85,5.72,22.8,26.6,24.6
海南_临高,2019-06-14,29.8,27.1,28.7,11.4,11.4,12.0,15.4,32.8,242,5.35,1.69,23.1,27.2,25.5
海南_临高,2019-06-15,31.7,26.0,28.9,8.0,8.0,11.0,12.0,25.6,199,13.41,3.1,24.7,26.6,25.6
海南_临高,2019-06-16,32.2,26.9,29.1,8.3,8.3,13.0,13.7,34.9,129,18.47,4.02,25.6,27.3,26.1
海南_临高,2019-06-17,32.2,26.6,28.7,3.8,3.8,7.0,14.0,30.6,126,16.34,3.52,24.5,26.9,26.0
海南_临高,2019-06-18,33.1,26.0,28.9,5.4,5.4,8.0,13.3,24.8,139,21.46,4.65,24.5,26.5,25.6
海南_临高,2019-06-19,32.8,26.1,29.2,3.5,3.5,9.0,12.8,23.0,142,21.42,4.58,25.3,26.8,26.0
海南_临高,2019-06-20,34.5,26.2,30.1,0.7,0.7,4.0,11.0,26.3,162,23.71,5.21,24.5,26.9,25.7
海南_临高,2019-06-21,35.9,26.8,31.1,0.6,0.6,4.0,12.2,24.8,166,24.72,5.75,24.5,27.4,25.8
海南_临高,2019-06-22,36.8,27.2,31.9,0.0,0.0,0.0,18.7,35.6,167,25.6,6.34,23.9,28.1,25.3
海南_临高,2019-06-23,37.5,26.6,31.4,0.0,0.0,0.0,17.4,39.6,179,24.96,6.23,23.2,26.5,24.8
海南_临高,2019-06-24,33.2,27.4,30.4,0.5,0.5,4.0,15.8,33.8,256,19.14,4.37,24.8,27.1,26.4
海南_临高,2019-06-25,35.3,27.2,30.3,0.4,0.4,1.0,12.6,34.2,153,18.15,4.42,24.4,26.7,25.5
海南_临高,2019-06-26,35.5,27.2,31.1,0.5,0.5,5.0,16.2,37.4,205,22.8,5.51,23.9,27.0,25.2
海南_临高,2019-06-27,35.8,28.4,31.8,0.3,0.3,2.0,20.0,41.4,207,22.92,6.03,22.6,27.2,24.1
海南_临高,2019-06-28,36.8,28.1,32.1,1.8,1.8,5.0,14.6,35.3,196,24.73,6.26,23.1,27.8,24.3
海南_临高,2019-06-29,37.2,27.9,32.0,1.7,1.7,4.0,15.1,36.7,205,24.34,6.19,23.0,26.3,24.3
海南_临高,2019-06-30,35.3,28.1,30.7,8.4,8.4,7.0,15.7,35.3,223,18.41,4.61,23.9,26.6,25.0
海南_临高,2019-07-01,30.8,26.9,28.3,29.2,29.2,14.0,12.4,32.0,325,14.72,3.14,24.8,26.5,25.7
海南_临高,2019-07-02,29.5,26.0,27.5,45.1,45.1,23.0,27.5,52.2,46,16.84,3.24,25.4,26.8,25.9
海南_临高,2019-07-03,32.5,26.0,28.5,5.6,5.6,14.0,26.3,52.9,119,20.05,4.8,22.1,25.8,24.6
海南_临高,2019-07-04,33.3,26.1,29.5,0.8,0.8,4.0,19.3,36.4,159,24.29,5.58,22.0,26.5,24.3
海南_临高,2019-07-05,33.3,25.1,29.2,1.4,1.4,6.0,13.2,29.2,190,23.84,5.23,21.8,26.8,24.3
海南_临高,2019-07-06,33.8,26.1,29.8,0.3,0.3,3.0,16.8,34.6,204,24.06,5.43,23.1,26.1,24.9
海南_临高,2019-07-07,34.6,27.2,30.6,0.2,0.2,2.0,16.8,34.6,196,23.76,5.73,23.0,27.4,24.8
海南_临高,2019-07-08,36.0,27.0,30.9,0.2,0.2,2.0,17.6,43.6,188,24.3,6.16,22.5,26.7,24.2
海南_临高,2019-07-09,35.3,27.1,31.0,0.0,0.0,0.0,22.6,48.6,215,23.73,6.53,21.6,24.5,23.3
海南_临高,2019-07-10,32.8,28.1,30.1,1.8,1.8,5.0,19.1,45.7,234,15.14,4.33,23.0,26.1,24.6
海南_临高,2019-07-11,35.8,27.2,30.3,0.9,0.9,1.0,15.4,38.5,185,20.63,5.05,23.6,26.5,24.9
海南_临高,2019-07-12,36.9,27.5,31.5,0.2,0.2,2.0,16.8,44.3,187,23.41,5.99,22.4,27.3,24.0
海南_临高,2019-07-13,36.8,27.8,31.9,0.0,0.0,0.0,23.1,53.6,208,24.37,6.72,22.5,26.0,23.5
海南_临高,2019-07-14,36.5,28.4,31.9,0.7,0.7,3.0,17.4,40.7,208,22.2,5.91,22.8,26.2,23.9
海南_临高,2019-07-15,36.7,27.9,30.7,4.2,4.2,7.0,10.7,30.6,168,22.41,5.2,23.8,26.8,25.2
海南_临高,2019-07-16,34.2,26.5,30.4,1.6,1.6,8.0,10.7,22.3,124,24.15,5.38,23.5,26.6,25.3
海南_临高,2019-07-17,33.1,26.1,29.8,1.4,1.4,5.0,14.5,33.5,271,22.25,4.91,25.0,26.8,25.7
海南_临高,2019-07-18,34.9,26.6,30.4,0.0,0.0,0.0,19.5,41.8,262,21.1,5.26,23.4,26.1,24.9
海南_临高,2019-07-19,36.7,26.7,31.6,0.9,0.9,2.0,13.2,29.9,200,21.45,5.33,22.8,27.9,24.7
海南_临高,2019-07-20,36.5,28.3,31.5,5.4,5.4,5.0,10.1,30.6,145,23.04,5.47,22.8,27.7,25.1
海南_临高,2019-07-21,34.5,26.9,30.2,5.5,5.5,8.0,11.6,27.7,157,22.55,5.18,23.6,26.1,25.2
海南_临高,2019-07-22,35.2,26.5,30.1,3.8,3.8,3.0,11.0,27.0,143,23.51,5.22,23.6,26.1,24.9
海南_临高,2019-07-23,34.1,26.1,28.8,9.0,9.0,9.0,8.6,30.2,162,20.28,4.35,24.0,25.9,25.0
