station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_琼中,2019-02-27,28.0,18.8,22.5,0.0,0.0,0.0,14.8,28.8,146,18.92,3.81,17.6,20.3,18.9
海南_琼中,2019-02-28,27.4,18.1,22.0,0.0,0.0,0.0,13.5,27.7,152,16.84,3.47,17.2,19.0,18.2
海南_琼中,2019-03-01,27.4,18.4,22.1,0.0,0.0,0.0,17.1,34.6,158,16.14,3.31,17.8,20.4,18.8
海南_琼中,2019-03-02,28.2,19.8,23.2,0.0,0.0,0.0,16.6,34.2,178,18.09,3.74,18.9,20.4,19.6
海南_琼中,2019-03-03,29.0,18.4,23.1,0.7,0.7,2.0,11.4,24.8,174,16.96,3.42,17.5,22.0,19.7
海南_琼中,2019-03-04,27.3,19.2,23.0,0.0,0.0,0.0,20.8,42.1,162,16.19,3.37,18.9,20.8,19.8
海南_琼中,2019-03-05,27.8,20.2,23.5,0.0,0.0,0.0,21.0,42.1,178,18.05,3.72,19.1,20.5,19.9
海南_琼中,2019-03-06,30.2,19.0,23.6,2.0,2.0,6.0,13.1,29.5,193,19.02,3.82,18.2,22.1,20.5
海南_琼中,2019-03-07,27.2,19.2,22.8,1.8,1.8,11.0,13.0,28.8,163,12.65,2.57,19.2,21.5,20.7
海南_琼中,2019-03-08,28.3,20.0,23.6,1.1,1.1,8.0,16.2,34.6,172,16.29,3.43,19.5,21.0,20.4
海南_琼中,2019-03-09,29.4,18.6,23.9,0.2,0.2,2.0,18.2,40.7,189,18.65,3.84,17.9,22.2,20.5
海南_琼中,2019-03-10,26.8,20.1,22.6,10.2,10.2,15.0,12.6,35.6,30,12.91,2.57,19.3,22.6,20.7
海南_琼中,2019-03-11,24.7,19.0,21.0,3.4,3.4,14.0,10.5,28.1,22,9.8,1.98,18.2,20.3,19.0
海南_琼中,2019-03-12,25.8,18.9,21.6,1.3,1.3,8.0,10.5,25.2,105,13.05,2.62,16.9,20.1,18.7
海南_琼中,2019-03-13,27.6,20.4,23.0,1.5,1.5,9.0,12.6,26.3,140,14.05,2.86,19.9,21.1,20.5
海南_琼中,2019-03-14,27.5,21.2,23.7,5.0,5.0,12.0,9.2,22.0,148,14.22,2.85,20.7,22.5,21.5
海南_琼中,2019-03-15,25.1,19.0,21.6,9.3,9.3,19.0,14.7,31.7,37,13.94,2.49,18.2,22.0,20.4
海南_琼中,2019-03-16,25.5,18.7,21.3,2.4,2.4,18.0,11.1,22.3,89,12.06,2.44,18.1,19.9,19.0
海南_琼中,2019-03-17,27.0,18.8,22.4,1.2,1.2,7.0,13.2,27.4,145,16.21,3.21,18.5,20.5,19.6
海南_琼中,2019-03-18,28.3,19.0,22.9,0.7,0.7,6.0,10.5,24.1,155,15.99,3.28,19.0,21.1,19.9
海南_琼中,2019-03-19,28.6,19.5,23.2,0.0,0.0,0.0,15.8,31.7,157,17.41,3.63,19.0,20.7,19.9
海南_琼中,2019-03-20,30.1,18.2,23.5,0.0,0.0,0.0,14.5,29.2,173,23.69,4.81,17.9,20.5,19.6
海南_琼中,2019-03-21,30.1,17.9,23.7,0.0,0.0,0.0,15.2,31.7,183,23.01,4.68,17.2,21.4,19.8
海南_琼中,2019-03-22,31.5,18.4,24.6,0.0,0.0,0.0,11.9,27.4,185,22.14,4.63,17.5,23.0,20.8
海南_琼中,2019-03-23,29.2,20.5,24.0,2.7,2.7,8.0,15.2,31.3,157,17.31,3.55,20.0,21.9,21.0
海南_琼中,2019-03-24,26.0,20.9,22.8,6.3,6.3,17.0,11.1,26.6,118,13.11,2.49,20.1,22.8,21.4
海南_琼中,2019-03-25,27.6,19.1,23.0,0.2,0.2,2.0,8.7,18.4,101,15.85,3.21,18.9,21.6,20.0
海南_琼中,2019-03-26,28.5,20.4,23.5,0.0,0.0,0.0,15.2,30.6,136,17.25,3.54,19.5,21.7,20.7
海南_琼中,2019-03-27,29.4,19.4,23.7,0.1,0.1,1.0,15.1,30.6,156,20.58,4.22,18.8,21.1,20.1
海南_琼中,2019-03-28,29.9,17.0,23.1,0.0,0.0,0.0,13.7,27.7,180,23.15,4.71,16.3,21.1,19.2
海南_琼中,2019-03-29,29.7,19.8,23.9,5.0,5.0,6.0,13.2,31.0,202,18.63,3.76,19.0,22.6,21.0
海南_琼中,2019-03-30,29.6,21.3,24.8,3.2,3.2,5.0,8.1,22.0,190,18.05,3.66,20.8,23.3,22.2
海南_琼中,2019-03-31,30.4,22.2,25.4,0.0,0.0,0.0,14.4,29.2,161,21.52,4.46,21.0,22.5,21.9
海南_琼中,2019-04-01,26.6,22.2,23.8,2.9,2.9,12.0,9.4,24.8,126,13.98,2.68,20.9,23.4,22.2
海南_琼中,2019-04-02,25.6,21.9,23.2,3.6,3.6,20.0,11.6,28.1,111,14.21,2.65,21.3,23.0,21.8
海南_琼中,2019-04-03,27.0,21.9,23.8,3.5,3.5,12.0,11.7,29.2,127,16.62,3.17,21.5,23.4,22.0
海南_琼中,2019-04-04,27.0,21.8,23.6,4.5,4.5,15.0,12.7,29.5,126,12.63,2.45,21.6,24.4,22.3
海南_琼中,2019-04-05,27.0,21.8,23.6,2.9,2.9,10.0,9.2,22.7,138,14.62,2.83,21.2,24.1,22.1
海南_琼中,2019-04-06,29.4,19.8,24.1,0.2,0.2,2.0,10.6,23.8,164,19.68,4.04,19.8,22.4,20.9
海南_琼中,2019-04-07,30.9,19.9,25.0,0.0,0.0,0.0,9.8,21.6,172,22.53,4.65,19.6,22.5,21.1
海南_琼中,2019-04-08,31.2,19.8,24.9,0.0,0.0,0.0,14.4,28.4,179,23.97,5.0,19.2,22.0,20.7
海南_琼中,2019-04-09,32.8,21.1,26.0,0.4,0.4,1.0,11.9,28.1,184,23.45,5.01,20.3,23.6,22.0
海南_琼中,2019-04-10,33.2,19.9,26.0,0.0,0.0,0.0,11.7,28.8,187,23.14,4.98,18.2,23.5,21.4
海南_琼中,2019-04-11,32.6,20.8,26.0,0.0,0.0,0.0,13.3,28.4,181,24.05,5.19,19.1,22.8,21.3
海南_琼中,2019-04-12,30.5,22.0,26.2,0.7,0.7,3.0,15.2,32.0,158,19.61,4.21,21.9,23.8,22.8
海南_琼中,2019-04-13,30.8,23.8,26.6,1.6,1.6,4.0,15.0,32.0,165,20.08,4.22,23.0,23.8,23.4
海南_琼中,2019-04-14,31.5,23.4,26.3,1.0,1.0,2.0,12.4,28.4,166,18.84,3.99,22.7,23.8,23.3
海南_琼中,2019-04-15,29.0,22.1,25.1,2.4,2.4,9.0,12.4,29.2,145,16.66,3.36,21.9,24.6,23.0
海南_琼中,2019-04-16,31.1,22.5,25.7,1.6,1.6,6.0,8.8,21.6,80,19.17,3.99,22.5,23.6,22.9
海南_琼中,2019-04-17,31.2,22.2,25.6,2.9,2.9,5.0,12.3,28.1,172,17.74,3.7,22.2,23.9,23.0
海南_琼中,2019-04-18,31.0,23.1,26.8,0.0,0.0,0.0,22.4,45.4,179,22.92,4.86,22.5,24.0,23.2
海南_琼中,2019-04-19,33.2,24.1,28.0,0.0,0.0,0.0,20.6,41.0,185,23.72,5.31,22.0,24.8,23.6
海南_琼中,2019-04-20,34.2,23.9,28.4,0.0,0.0,0.0,17.5,37.1,182,24.61,5.53,22.4,25.0,23.9
海南_琼中,2019-04-21,33.0,24.4,28.0,0.0,0.0,0.0,17.7,37.1,180,25.04,5.47,22.9,24.1,23.6
海南_琼中,2019-04-22,32.8,22.9,27.3,0.0,0.0,0.0,14.4,31.7,179,25.15,5.5,21.8,23.5,22.6
海南_琼中,2019-04-23,32.8,22.4,27.0,0.0,0.0,0.0,16.3,34.6,180,25.66,5.59,21.0,24.0,22.1
海南_琼中,2019-04-24,33.7,20.0,26.5,0.0,0.0,0.0,14.8,30.2,188,25.54,5.64,19.5,22.9,21.7
海南_琼中,2019-04-25,33.2,22.3,27.2,0.0,0.0,0.0,14.8,31.3,183,25.61,5.73,19.2,22.1,21.2
海南_琼中,2019-04-26,31.7,21.9,26.3,0.0,0.0,0.0,15.1,31.3,170,21.68,4.86,20.3,22.2,21.1
海南_琼中,2019-04-27,31.0,21.8,26.0,0.0,0.0,0.0,17.3,36.7,165,22.86,5.09,18.6,22.3,20.6
海南_琼中,2019-04-28,31.8,20.3,25.6,0.2,0.2,1.0,15.7,31.7,172,22.77,5.09,19.4,22.1,20.5
海南_琼中,2019-04-29,32.8,21.9,26.7,0.0,0.0,0.0,15.2,32.0,183,24.54,5.49,20.0,21.8,21.2
海南_琼中,2019-04-30,33.3,21.9,26.7,0.7,0.7,3.0,13.0,33.1,190,22.68,4.95,19.9,24.0,21.9
海南_琼中,2019-05-01,29.9,22.3,25.5,4.2,4.2,8.0,8.3,30.2,330,17.82,3.67,22.0,23.3,22.6
海南_琼中,2019-05-02,30.2,23.0,25.5,14.5,14.5,9.0,9.6,28.1,356,16.34,3.36,22.4,23.8,23.0
海南_琼中,2019-05-03,26.9,23.0,24.5,20.0,20.0,21.0,8.9,21.2,50,10.52,2.15,22.0,24.0,22.9
海南_琼中,2019-05-04,27.6,23.6,25.3,8.1,8.1,16.0,13.2,29.2,142,12.87,2.53,22.9,25.6,24.0
海南_琼中,2019-05-05,32.0,23.5,27.0,3.8,3.8,4.0,12.4,35.3,197,18.29,3.88,22.9,25.5,24.3
海南_琼中,2019-05-06,33.7,23.6,27.5,3.7,3.7,4.0,7.2,24.1,214,20.06,4.33,23.0,25.6,24.4
海南_琼中,2019-05-07,30.0,23.2,25.8,8.3,8.3,10.0,12.8,26.6,144,12.64,2.67,23.0,25.1,23.9
海南_琼中,2019-05-08,30.2,23.4,26.1,5.1,5.1,12.0,12.0,33.5,159,14.64,3.05,23.4,25.7,24.1
海南_琼中,2019-05-09,27.3,23.5,24.7,13.8,13.8,20.0,5.8,25.9,36,10.1,2.06,23.1,25.5,24.0
海南_琼中,2019-05-10,28.0,22.6,24.8,10.0,10.0,20.0,11.2,25.2,47,14.5,2.93,22.1,24.4,22.9
海南_琼中,2019-05-11,27.6,22.5,24.9,2.1,2.1,12.0,10.6,22.7,76,12.0,2.54,22.2,23.1,22.8
海南_琼中,2019-05-12,29.2,22.5,25.1,5.6,5.6,8.0,12.7,29.5,148,15.87,3.18,22.0,25.1,23.4
海南_琼中,2019-05-13,30.3,22.0,25.2,9.1,9.1,7.0,9.9,23.8,160,17.8,3.59,22.0,24.4,23.2
海南_琼中,2019-05-14,30.9,22.8,26.4,0.7,0.7,4.0,13.1,30.2,171,24.13,4.9,22.5,24.5,23.5
海南_琼中,2019-05-15,31.6,23.4,27.2,0.1,0.1,1.0,12.6,34.6,180,23.39,4.84,22.6,25.5,24.2
海南_琼中,2019-05-16,31.5,24.2,27.7,0.0,0.0,0.0,15.1,31.3,187,24.26,5.07,23.1,25.0,24.3
海南_琼中,2019-05-17,33.5,24.6,28.4,0.0,0.0,0.0,13.2,28.1,206,26.5,5.81,22.4,24.9,23.5
海南_琼中,2019-05-18,34.3,24.7,28.9,0.0,0.0,0.0,12.2,27.0,200,26.61,5.94,22.0,24.8,23.3
海南_琼中,2019-05-19,34.2,24.9,29.2,0.0,0.0,0.0,14.7,31.7,188,26.51,5.89,23.3,25.2,24.1
海南_琼中,2019-05-20,34.3,23.8,28.6,1.6,1.6,3.0,8.6,25.2,195,23.78,5.18,22.6,25.8,24.0
海南_琼中,2019-05-21,31.5,24.9,27.3,7.8,7.8,5.0,5.8,23.8,97,19.96,4.12,24.2,26.0,24.8
海南_琼中,2019-05-22,29.8,23.7,25.9,11.8,11.8,6.0,7.9,24.1,215,15.88,3.23,23.1,24.3,23.7
海南_琼中,2019-05-23,29.5,22.1,25.7,6.3,6.3,8.0,9.2,28.4,223,20.43,4.11,21.9,24.1,23.4
海南_琼中,2019-05-24,30.8,21.4,25.7,4.7,4.7,4.0,11.9,26.6,179,19.71,4.02,21.0,24.3,23.2
海南_琼中,2019-05-25,29.4,23.4,26.1,4.3,4.3,5.0,13.8,31.0,173,18.94,3.8,22.5,24.3,23.5
海南_琼中,2019-05-26,30.9,23.8,27.0,0.3,0.3,3.0,13.0,34.2,176,20.97,4.4,23.2,24.5,23.8
海南_琼中,2019-05-27,30.8,23.7,27.0,1.1,1.1,6.0,12.8,32.4,166,18.53,3.91,23.0,24.7,24.0
海南_琼中,2019-05-28,31.4,23.6,26.9,5.2,5.2,7.0,10.7,25.6,166,19.39,4.05,23.2,25.4,24.1
海南_琼中,2019-05-29,30.6,23.0,25.8,9.1,9.1,6.0,12.7,28.8,185,17.41,3.55,23.0,24.5,23.7
海南_琼中,2019-05-30,30.7,22.8,25.8,16.1,16.1,9.0,5.8,27.4,176,15.75,3.26,22.6,24.4,23.5
海南_琼中,2019-05-31,31.7,22.4,26.2,4.4,4.4,6.0,7.2,24.5,191,19.75,4.1,22.0,24.9,23.3
海南_琼中,2019-06-01,30.0,22.9,26.3,0.7,0.7,3.0,14.4,33.1,194,22.54,4.56,22.2,24.0,23.3
海南_琼中,2019-06-02,31.0,23.5,26.6,2.1,2.1,3.0,9.6,36.0,197,18.0,3.8,22.5,24.5,23.5
海南_琼中,2019-06-03,31.3,23.6,26.9,3.6,3.6,5.0,11.5,33.1,178,20.61,4.28,23.0,24.9,23.9
海南_琼中,2019-06-04,31.6,23.4,27.3,0.7,0.7,3.0,13.0,32.8,174,20.72,4.49,22.7,24.3,23.6
海南_琼中,2019-06-05,31.9,24.5,27.6,0.0,0.0,0.0,17.3,36.0,172,26.12,5.47,23.1,24.1,23.6
海南_琼中,2019-06-06,31.8,24.6,27.5,0.0,0.0,0.0,15.9,32.4,172,26.3,5.49,23.1,24.4,23.7
海南_琼中,2019-06-07,31.8,23.5,27.4,0.1,0.1,1.0,15.2,30.6,175,25.91,5.46,22.7,24.0,23.4
海南_琼中,2019-06-08,32.4,23.0,27.6,0.0,0.0,0.0,14.1,30.2,178,25.68,5.52,22.4,24.0,23.3
海南_琼中,2019-06-09,32.2,23.2,27.6,0.6,0.6,2.0,13.6,29.5,187,24.37,5.19,22.1,24.7,23.7
海南_琼中,2019-06-10,34.7,24.3,28.8,0.0,0.0,0.0,14.5,30.6,207,25.97,5.84,22.8,24.5,23.6
海南_琼中,2019-06-11,34.7,24.0,29.3,0.2,0.2,2.0,10.5,24.1,211,24.55,5.55,22.6,25.2,23.5
海南_琼中,2019-06-12,33.7,24.5,28.9,0.1,0.1,1.0,14.7,34.6,199,24.35,5.47,22.7,24.5,23.5
海南_琼中,2019-06-13,34.2,24.5,28.8,2.0,2.0,2.0,13.9,37.4,223,22.04,4.91,21.8,25.0,23.6
海南_琼中,2019-06-14,29.6,25.9,27.9,3.3,3.3,9.0,7.4,16.2,220,7.69,1.89,23.0,26.0,24.6
海南_琼中,2019-06-15,32.3,24.9,28.0,2.0,2.0,6.0,7.7,32.0,198,14.42,3.23,23.6,26.0,25.0
海南_琼中,2019-06-16,33.0,25.0,28.4,1.3,1.3,3.0,9.4,23.8,191,16.71,3.73,23.7,26.0,24.8
海南_琼中,2019-06-17,30.2,24.2,27.1,0.4,0.4,3.0,10.7,23.4,167,14.63,3.23,23.1,25.4,24.0
海南_琼中,2019-06-18,32.2,24.2,27.4,1.8,1.8,6.0,11.7,27.7,160,20.13,4.3,23.4,24.8,24.1
海南_琼中,2019-06-19,33.2,24.0,28.3,1.5,1.5,10.0,10.0,23.8,179,23.44,5.09,22.5,25.5,24.1
海南_琼中,2019-06-20,33.2,24.0,28.6,0.3,0.3,2.0,13.4,29.9,183,24.9,5.48,23.1,25.2,24.2
海南_琼中,2019-06-21,32.9,25.4,28.9,0.3,0.3,2.0,15.8,34.2,185,24.18,5.34,24.2,25.2,24.6
海南_琼中,2019-06-22,34.4,25.1,29.2,0.2,0.2,2.0,15.2,31.0,183,25.03,5.73,23.4,24.8,24.1
海南_琼中,2019-06-23,34.5,25.2,29.5,0.0,0.0,0.0,15.1,32.0,182,27.08,6.18,23.2,25.4,24.0
海南_琼中,2019-06-24,35.1,25.2,29.9,0.3,0.3,2.0,9.2,22.7,186,21.29,4.95,21.4,25.4,23.9
海南_琼中,2019-06-25,32.2,25.3,28.7,0.4,0.4,1.0,10.6,24.8,191,14.72,3.53,23.3,25.3,24.5
海南_琼中,2019-06-26,33.3,25.1,29.1,0.3,0.3,2.0,14.3,32.4,220,21.12,4.88,22.6,24.5,23.5
海南_琼中,2019-06-27,33.8,25.2,29.4,0.4,0.4,2.0,14.1,37.8,214,23.16,5.47,22.3,24.1,22.9
海南_琼中,2019-06-28,35.0,25.6,29.9,0.6,0.6,3.0,15.1,33.8,210,24.72,5.95,21.9,24.0,22.7
海南_琼中,2019-06-29,34.0,25.5,29.8,0.7,0.7,2.0,12.5,31.3,219,23.16,5.39,21.5,26.4,23.2
海南_琼中,2019-06-30,32.4,25.2,27.8,12.6,12.6,11.0,10.3,29.2,224,16.66,3.52,22.6,25.4,24.3
海南_琼中,2019-07-01,30.2,24.5,26.2,17.7,17.7,13.0,13.6,33.8,318,12.65,2.65,23.6,25.5,24.4
海南_琼中,2019-07-02,27.7,24.0,25.3,41.3,41.3,24.0,16.6,39.6,354,9.41,1.89,23.2,25.4,24.2
海南_琼中,2019-07-03,28.4,24.3,25.6,18.0,18.0,23.0,22.8,54.0,162,13.68,2.84,21.8,24.1,23.4
海南_琼中,2019-07-04,30.6,24.1,27.0,1.1,1.1,9.0,14.5,34.6,179,24.85,5.1,22.5,23.8,23.2
海南_琼中,2019-07-05,32.7,22.8,27.3,0.0,0.0,0.0,12.9,26.6,220,24.71,5.35,22.0,23.7,22.7
海南_琼中,2019-07-06,32.3,23.7,28.0,0.5,0.5,3.0,10.7,24.8,209,24.58,5.25,21.8,25.6,23.5
海南_琼中,2019-07-07,32.6,24.5,28.3,0.2,0.2,2.0,14.2,36.0,198,25.15,5.43,22.7,24.8,23.7
海南_琼中,2019-07-08,33.2,25.1,28.4,0.0,0.0,0.0,15.5,32.8,188,25.38,5.58,22.0,24.2,23.3
海南_琼中,2019-07-09,33.3,24.8,28.5,0.0,0.0,0.0,16.3,34.2,214,24.65,5.47,23.0,24.4,23.5
海南_琼中,2019-07-10,31.7,25.6,28.4,0.1,0.1,1.0,14.1,36.0,225,19.9,4.49,22.3,24.9,23.4
海南_琼中,2019-07-11,32.8,24.9,28.4,0.3,0.3,2.0,10.6,33.1,194,20.82,4.6,22.9,24.6,23.7
海南_琼中,2019-07-12,33.3,25.0,28.6,0.0,0.0,0.0,15.5,33.5,184,24.33,5.49,22.0,24.9,23.3
海南_琼中,2019-07-13,33.6,25.4,28.9,0.4,0.4,3.0,15.5,32.8,199,25.83,5.77,22.8,24.0,23.4
海南_琼中,2019-07-14,33.7,25.6,29.0,0.5,0.5,3.0,12.6,28.1,193,23.16,5.2,22.5,25.6,23.6
海南_琼中,2019-07-15,32.9,24.5,28.5,1.1,1.1,4.0,13.8,31.0,183,22.45,4.89,23.3,26.4,24.3
海南_琼中,2019-07-16,33.0,24.1,28.5,0.3,0.3,3.0,12.0,24.1,150,23.81,5.16,21.8,25.1,23.7
海南_琼中,2019-07-17,33.2,22.2,27.8,0.4,0.4,4.0,11.5,23.8,297,24.45,5.28,22.0,25.0,23.4
海南_琼中,2019-07-18,34.3,24.4,28.6,0.0,0.0,0.0,7.4,16.9,227,18.78,4.19,20.2,25.6,23.5
海南_琼中,2019-07-19,33.7,22.2,28.3,1.1,1.1,2.0,11.2,25.2,202,22.65,4.99,21.4,25.5,23.7
海南_琼中,2019-07-20,33.5,24.0,28.3,6.6,6.6,4.0,11.9,27.7,188,22.18,4.8,23.0,25.9,24.3
