station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_儋州,2019-01-20,24.1,18.6,20.9,1.9,1.9,11.0,18.3,34.2,77,12.09,2.25,18.2,20.0,19.0
海南_儋州,2019-01-21,19.4,15.9,17.8,1.4,1.4,10.0,18.9,36.0,50,7.58,1.57,12.3,18.0,15.2
海南_儋州,2019-01-22,19.4,13.6,16.2,0.0,0.0,0.0,14.0,28.1,47,8.77,1.88,10.7,13.0,11.8
海南_儋州,2019-01-23,22.4,11.9,16.6,0.0,0.0,0.0,13.4,28.8,103,16.43,3.01,9.6,13.3,11.6
海南_儋州,2019-01-24,23.0,14.0,18.5,0.0,0.0,0.0,15.6,30.2,117,15.9,3.14,12.2,15.1,13.6
海南_儋州,2019-01-25,23.9,14.8,19.3,0.1,0.1,1.0,13.7,29.9,91,14.49,2.9,13.6,16.1,14.8
海南_儋州,2019-01-26,23.4,14.2,18.2,0.3,0.3,3.0,19.5,37.4,82,15.5,3.0,11.8,15.9,14.4
海南_儋州,2019-01-27,23.4,15.1,18.4,0.4,0.4,3.0,20.6,41.0,102,13.94,2.88,12.6,15.8,14.6
海南_儋州,2019-01-28,23.0,16.0,19.3,0.5,0.5,4.0,19.7,36.7,109,13.18,2.5,15.5,17.6,16.5
海南_儋州,2019-01-29,25.1,17.9,20.8,0.0,0.0,0.0,23.9,44.3,119,16.57,3.57,14.6,17.9,16.4
海南_儋州,2019-01-30,25.9,17.2,21.0,0.0,0.0,0.0,22.3,42.8,125,17.51,3.68,14.6,17.6,16.2
海南_儋州,2019-01-31,25.9,16.6,20.6,0.0,0.0,0.0,13.7,27.4,92,17.49,3.51,14.6,17.5,16.3
海南_儋州,2019-02-01,24.6,15.7,19.6,0.1,0.1,1.0,19.3,33.5,99,12.39,2.67,14.9,17.5,16.0
海南_儋州,2019-02-02,26.8,17.0,21.0,0.3,0.3,2.0,16.1,31.0,134,15.89,3.17,16.1,19.0,17.2
海南_儋州,2019-02-03,28.4,17.3,22.1,0.0,0.0,0.0,12.4,22.7,100,18.96,3.73,16.5,19.9,17.6
海南_儋州,2019-02-04,29.1,18.6,23.1,0.0,0.0,0.0,8.4,19.1,178,17.49,3.51,14.8,20.4,18.4
海南_儋州,2019-02-05,29.0,18.9,23.3,0.0,0.0,0.0,15.7,29.2,119,17.02,3.52,16.6,19.9,18.6
海南_儋州,2019-02-06,30.1,18.8,23.6,0.0,0.0,0.0,11.7,27.4,168,20.06,4.15,15.1,19.0,17.6
海南_儋州,2019-02-07,33.8,20.2,25.3,0.0,0.0,0.0,18.2,34.9,204,20.07,4.76,13.7,18.9,17.6
海南_儋州,2019-02-08,33.9,20.2,25.7,0.0,0.0,0.0,13.6,25.9,177,19.63,4.43,16.2,20.3,19.5
海南_儋州,2019-02-09,32.4,19.7,25.4,0.0,0.0,0.0,15.4,25.9,153,19.94,4.5,18.1,20.2,18.9
海南_儋州,2019-02-10,29.4,20.7,24.3,0.0,0.0,0.0,21.5,39.6,124,14.63,3.65,17.6,20.4,19.3
海南_儋州,2019-02-11,28.4,19.9,23.4,0.0,0.0,0.0,24.1,44.6,114,17.02,4.19,14.8,20.0,17.8
海南_儋州,2019-02-12,27.5,20.4,23.0,0.6,0.6,4.0,22.4,41.0,117,14.8,3.45,16.6,19.5,18.5
海南_儋州,2019-02-13,27.1,19.8,23.0,1.5,1.5,6.0,16.9,31.0,120,13.92,3.28,16.0,19.0,18.2
海南_儋州,2019-02-14,28.8,19.9,23.2,0.0,0.0,0.0,21.3,38.2,127,20.1,4.39,14.6,19.1,17.5
海南_儋州,2019-02-15,30.0,19.4,23.7,0.0,0.0,0.0,13.5,29.9,136,18.7,4.02,14.9,19.0,17.7
海南_儋州,2019-02-16,30.0,18.9,24.1,0.0,0.0,0.0,17.6,32.0,145,20.33,4.43,16.3,19.5,17.9
海南_儋州,2019-02-17,28.4,19.6,23.5,4.1,4.1,7.0,21.9,39.6,137,15.4,3.41,19.0,20.9,19.6
海南_儋州,2019-02-18,30.0,21.1,24.3,9.4,9.4,9.0,23.4,50.4,173,17.15,3.98,18.5,20.9,19.6
海南_儋州,2019-02-19,30.8,22.3,25.8,0.4,0.4,3.0,17.3,34.6,182,17.27,4.19,18.2,20.8,19.9
海南_儋州,2019-02-20,32.2,21.4,25.9,0.0,0.0,0.0,16.2,31.3,167,18.99,4.71,17.2,20.6,19.2
海南_儋州,2019-02-21,32.0,21.0,25.2,0.1,0.1,1.0,15.0,29.5,213,19.23,4.31,16.5,20.1,19.1
海南_儋州,2019-02-22,28.4,20.7,23.3,2.3,2.3,11.0,16.3,32.0,111,11.98,2.64,19.0,21.3,20.0
海南_儋州,2019-02-23,30.1,18.2,23.0,4.3,4.3,8.0,17.4,40.0,102,15.67,3.29,17.5,21.2,19.9
海南_儋州,2019-02-24,25.5,16.8,19.9,1.0,1.0,7.0,17.7,31.0,63,10.89,2.31,15.9,18.2,16.8
海南_儋州,2019-02-25,27.0,18.5,22.1,0.3,0.3,2.0,20.5,38.9,111,12.89,2.83,16.7,20.2,18.7
海南_儋州,2019-02-26,28.8,18.9,23.0,1.3,1.3,6.0,19.4,34.9,144,17.47,3.58,18.6,21.2,19.8
海南_儋州,2019-02-27,29.8,19.5,23.9,0.0,0.0,0.0,12.7,27.0,131,20.39,4.22,17.5,20.2,19.2
海南_儋州,2019-02-28,29.8,19.8,24.2,0.0,0.0,0.0,16.6,29.2,138,19.59,4.28,16.2,19.8,18.6
海南_儋州,2019-03-01,30.1,19.0,23.9,0.0,0.0,0.0,23.2,40.3,136,20.69,4.6,17.0,20.1,18.4
海南_儋州,2019-03-02,32.0,19.6,24.8,0.6,0.6,3.0,13.2,28.4,168,20.39,4.4,17.2,21.0,19.3
海南_儋州,2019-03-03,29.9,21.5,25.0,0.0,0.0,0.0,16.0,32.0,74,16.61,3.85,18.2,20.6,19.4
海南_儋州,2019-03-04,30.8,20.9,25.0,0.0,0.0,0.0,19.8,39.2,141,14.46,3.77,18.1,21.1,19.9
海南_儋州,2019-03-05,32.6,22.4,26.3,0.7,0.7,5.0,18.1,46.4,172,19.08,4.97,18.0,20.6,19.6
海南_儋州,2019-03-06,31.5,21.7,25.2,3.1,3.1,6.0,13.0,33.1,187,19.19,4.09,18.9,22.4,20.7
海南_儋州,2019-03-07,28.3,21.6,23.7,1.3,1.3,10.0,16.1,38.9,72,10.95,2.4,20.5,22.0,21.2
海南_儋州,2019-03-08,30.6,21.3,24.2,1.0,1.0,5.0,16.1,36.4,93,14.45,3.16,19.7,22.1,21.1
海南_儋州,2019-03-09,30.7,20.5,24.0,0.8,0.8,3.0,16.6,42.1,333,20.07,4.12,19.1,22.4,20.4
海南_儋州,2019-03-10,25.9,20.0,22.0,2.4,2.4,11.0,17.0,32.8,51,9.15,2.06,17.8,20.5,19.3
海南_儋州,2019-03-11,24.8,19.1,21.3,2.3,2.3,9.0,13.8,28.1,63,9.22,2.0,17.8,19.0,18.3
海南_儋州,2019-03-12,27.4,18.4,22.3,1.6,1.6,7.0,16.8,33.8,112,14.55,3.1,16.9,20.7,18.2
海南_儋州,2019-03-13,29.3,20.8,24.2,0.8,0.8,4.0,16.8,31.7,123,17.44,3.7,19.6,21.5,20.6
海南_儋州,2019-03-14,28.9,22.0,24.3,5.2,5.2,7.0,14.9,29.5,96,16.14,3.27,21.2,22.5,21.8
海南_儋州,2019-03-15,24.2,19.2,22.0,1.1,1.1,9.0,21.5,41.0,67,10.7,2.26,17.3,21.2,19.8
海南_儋州,2019-03-16,26.8,19.2,22.5,0.3,0.3,3.0,20.9,39.6,100,12.57,3.03,17.3,19.9,18.5
海南_儋州,2019-03-17,29.0,19.5,23.8,0.3,0.3,2.0,15.3,31.7,117,18.48,3.96,18.4,21.0,19.6
海南_儋州,2019-03-18,29.6,20.5,24.1,0.1,0.1,1.0,11.6,25.6,135,17.15,3.57,19.1,21.5,20.2
海南_儋州,2019-03-19,31.6,20.5,25.0,0.0,0.0,0.0,20.2,34.9,132,21.0,4.68,18.4,21.3,20.1
海南_儋州,2019-03-20,33.8,19.5,25.6,0.0,0.0,0.0,14.1,25.9,167,23.05,5.2,16.8,20.5,18.5
海南_儋州,2019-03-21,34.2,22.0,27.1,0.0,0.0,0.0,18.4,33.1,184,21.28,5.46,17.2,20.8,18.9
海南_儋州,2019-03-22,35.3,24.1,28.2,0.2,0.2,2.0,18.9,32.0,200,19.39,5.25,16.6,22.2,19.8
海南_儋州,2019-03-23,31.2,19.9,25.0,2.3,2.3,8.0,17.6,40.0,159,16.86,3.58,19.1,23.2,21.3
海南_儋州,2019-03-24,27.4,19.7,22.9,3.8,3.8,17.0,20.4,37.4,88,10.65,2.3,19.1,21.5,20.6
海南_儋州,2019-03-25,27.6,20.5,23.2,1.8,1.8,8.0,14.2,28.1,64,14.39,2.91,20.2,21.4,20.8
海南_儋州,2019-03-26,30.2,21.5,25.1,0.0,0.0,0.0,21.1,38.2,118,18.6,4.11,19.5,22.1,21.0
海南_儋州,2019-03-27,31.4,21.1,25.3,0.0,0.0,0.0,20.1,37.8,131,21.9,4.73,18.4,21.8,20.4
海南_儋州,2019-03-28,31.9,19.1,25.3,0.0,0.0,0.0,15.2,27.0,176,23.19,4.91,18.4,20.7,19.5
海南_儋州,2019-03-29,31.1,22.8,25.3,8.1,8.1,4.0,21.9,41.8,169,15.8,3.35,19.5,22.9,21.1
海南_儋州,2019-03-30,31.8,22.6,25.9,5.8,5.8,4.0,10.5,19.8,147,19.59,4.09,21.2,23.1,22.3
海南_儋州,2019-03-31,32.5,23.0,26.6,1.3,1.3,2.0,12.6,27.0,141,20.56,4.38,21.6,23.6,22.5
海南_儋州,2019-04-01,28.8,22.7,25.0,0.9,0.9,4.0,17.9,33.5,110,17.0,3.53,21.4,23.4,22.4
海南_儋州,2019-04-02,27.5,22.2,24.5,1.2,1.2,6.0,24.0,46.8,114,18.17,3.69,21.0,22.5,21.4
海南_儋州,2019-04-03,28.7,22.4,25.0,1.3,1.3,8.0,19.2,37.1,115,17.33,3.68,21.1,22.5,21.8
海南_儋州,2019-04-04,30.1,22.5,25.1,1.2,1.2,3.0,18.1,34.2,118,17.14,3.65,21.4,22.3,22.0
海南_儋州,2019-04-05,28.5,22.4,24.9,0.4,0.4,3.0,13.2,26.6,108,16.07,3.33,21.6,23.5,22.2
海南_儋州,2019-04-06,31.4,21.5,25.7,0.9,0.9,4.0,10.7,23.4,133,20.66,4.28,20.5,23.4,21.8
海南_儋州,2019-04-07,32.0,22.0,26.4,0.4,0.4,2.0,9.8,19.4,168,21.99,4.62,21.4,23.1,22.2
海南_儋州,2019-04-08,33.9,22.4,27.7,0.0,0.0,0.0,11.7,25.6,190,23.06,5.24,19.5,23.5,21.3
海南_儋州,2019-04-09,35.5,24.0,29.0,0.0,0.0,0.0,15.9,29.2,186,22.17,5.56,19.8,23.6,21.4
海南_儋州,2019-04-10,35.8,25.2,29.7,0.0,0.0,0.0,14.5,24.8,202,21.9,5.62,18.2,23.0,20.8
海南_儋州,2019-04-11,36.2,24.8,29.4,0.0,0.0,0.0,15.5,28.8,201,23.49,5.92,17.9,23.6,21.2
海南_儋州,2019-04-12,33.5,24.5,28.2,0.9,0.9,3.0,18.6,32.0,153,20.56,4.79,21.5,23.9,22.6
海南_儋州,2019-04-13,35.0,24.4,28.2,0.7,0.7,2.0,16.6,32.0,147,20.83,4.7,21.9,24.5,23.1
海南_儋州,2019-04-14,34.2,24.1,27.4,24.5,24.5,3.0,13.0,25.2,132,19.46,4.27,22.4,24.4,23.4
海南_儋州,2019-04-15,30.9,23.6,26.4,2.8,2.8,5.0,16.6,34.6,102,14.97,3.31,22.6,24.3,23.5
海南_儋州,2019-04-16,31.2,23.7,26.4,1.4,1.4,7.0,13.5,28.1,72,18.28,3.87,22.6,23.9,23.4
海南_儋州,2019-04-17,31.8,23.9,26.7,3.1,3.1,6.0,14.1,26.6,119,16.67,3.58,23.1,24.2,23.6
海南_儋州,2019-04-18,34.6,24.3,29.0,0.4,0.4,2.0,22.7,47.2,174,22.89,6.05,21.4,23.9,22.8
海南_儋州,2019-04-19,37.0,26.6,30.9,0.0,0.0,0.0,23.1,43.2,190,24.2,7.06,20.9,23.8,22.5
海南_儋州,2019-04-20,37.8,26.5,31.5,0.2,0.2,1.0,20.6,39.2,185,22.35,6.51,22.5,24.4,23.3
海南_儋州,2019-04-21,37.5,27.0,31.4,0.2,0.2,1.0,22.7,38.9,182,23.45,6.35,22.0,24.3,23.0
海南_儋州,2019-04-22,37.0,26.1,30.5,0.0,0.0,0.0,19.2,38.2,183,23.44,6.04,19.2,24.5,22.9
海南_儋州,2019-04-23,36.9,24.4,29.8,0.0,0.0,0.0,15.9,32.4,179,24.84,6.21,17.9,22.8,21.2
海南_儋州,2019-04-24,37.2,24.5,29.9,0.0,0.0,0.0,19.1,36.7,193,24.17,6.01,20.0,23.8,21.5
海南_儋州,2019-04-25,36.7,25.2,30.5,0.0,0.0,0.0,17.1,29.2,202,24.6,6.49,18.8,22.7,20.9
海南_儋州,2019-04-26,35.0,25.5,29.8,0.0,0.0,0.0,11.4,21.6,187,21.14,5.06,19.0,24.6,22.0
海南_儋州,2019-04-27,34.8,25.4,29.4,0.1,0.1,1.0,16.5,33.5,155,23.96,6.06,18.2,25.4,21.4
海南_儋州,2019-04-28,35.1,23.2,28.8,0.1,0.1,1.0,13.0,28.1,162,24.42,5.98,17.9,21.1,19.9
海南_儋州,2019-04-29,36.2,25.1,29.9,0.0,0.0,0.0,13.6,29.2,172,22.55,5.87,19.2,21.9,20.3
海南_儋州,2019-04-30,35.2,25.0,28.6,4.1,4.1,4.0,12.6,33.1,187,22.35,5.38,18.9,24.2,21.6
海南_儋州,2019-05-01,29.5,24.1,26.3,7.6,7.6,10.0,13.5,40.3,358,16.0,3.44,20.3,23.6,22.3
海南_儋州,2019-05-02,32.0,23.0,25.9,28.8,28.8,8.0,12.7,28.4,73,18.57,3.9,21.0,24.0,22.6
海南_儋州,2019-05-03,27.8,23.5,25.2,3.2,3.2,10.0,16.5,31.0,89,13.73,2.88,22.3,24.2,23.0
海南_儋州,2019-05-04,29.7,23.7,25.8,23.5,23.5,14.0,20.8,37.4,123,10.2,2.21,22.9,25.2,24.1
海南_儋州,2019-05-05,32.7,24.9,27.7,5.8,5.8,6.0,14.6,36.0,182,18.8,4.08,24.0,25.5,24.7
海南_儋州,2019-05-06,33.2,25.5,28.1,14.1,14.1,7.0,12.0,30.2,151,19.05,4.21,24.2,25.7,24.8
海南_儋州,2019-05-07,31.2,24.2,26.4,12.2,12.2,7.0,18.7,38.2,110,12.6,2.73,23.6,25.7,24.5
海南_儋州,2019-05-08,31.5,23.9,26.2,3.9,3.9,8.0,16.2,34.9,105,15.31,3.17,23.4,25.0,24.3
海南_儋州,2019-05-09,27.6,23.7,25.1,11.6,11.6,16.0,14.7,28.1,77,11.05,2.29,23.4,24.3,23.7
海南_儋州,2019-05-10,28.5,23.1,25.3,3.5,3.5,17.0,15.1,29.9,93,14.77,3.04,22.7,24.0,23.1
海南_儋州,2019-05-11,29.0,23.2,26.0,0.3,0.3,2.0,14.8,28.1,110,19.43,4.03,22.4,23.2,23.0
海南_儋州,2019-05-12,30.5,23.2,26.4,1.6,1.6,6.0,16.0,31.0,120,19.3,4.02,22.6,25.4,23.7
海南_儋州,2019-05-13,31.8,23.8,27.0,1.7,1.7,5.0,11.9,20.5,123,23.24,4.83,22.6,24.4,23.7
海南_儋州,2019-05-14,31.5,24.1,27.3,4.4,4.4,8.0,9.7,31.0,156,21.33,4.43,23.0,24.8,24.0
海南_儋州,2019-05-15,33.4,25.4,28.4,1.2,1.2,5.0,13.3,31.3,167,23.71,5.12,23.5,26.0,24.6
海南_儋州,2019-05-16,33.7,26.0,29.4,0.1,0.1,1.0,15.8,37.8,189,25.1,5.82,22.8,25.0,24.2
海南_儋州,2019-05-17,34.3,27.0,30.2,0.0,0.0,0.0,18.4,35.6,202,26.47,6.61,22.4,25.5,23.7
海南_儋州,2019-05-18,34.9,27.4,30.8,0.0,0.0,0.0,16.3,30.2,205,26.58,6.83,21.3,25.8,23.5
海南_儋州,2019-05-19,35.2,27.0,31.1,0.0,0.0,0.0,19.5,37.1,190,25.79,6.62,22.4,25.5,23.6
海南_儋州,2019-05-20,35.7,27.5,30.6,0.3,0.3,1.0,13.4,25.2,190,23.98,5.69,22.8,27.0,24.0
海南_儋州,2019-05-21,31.6,25.0,27.7,8.4,8.4,9.0,11.6,24.5,70,16.26,3.47,24.6,27.3,25.5
海南_儋州,2019-05-22,30.6,25.1,26.9,4.7,4.7,9.0,11.4,29.2,325,16.73,3.38,24.2,25.9,24.8
海南_儋州,2019-05-23,31.0,24.3,27.0,9.1,9.1,11.0,10.7,25.9,256,22.51,4.56,23.5,25.5,24.4
海南_儋州,2019-05-24,31.9,24.4,27.3,5.7,5.7,4.0,13.2,29.5,145,20.97,4.34,23.4,25.0,24.2
海南_儋州,2019-05-25,31.8,24.5,27.8,10.2,10.2,3.0,14.1,31.7,159,18.63,4.06,23.3,24.8,24.0
海南_儋州,2019-05-26,32.8,25.8,28.7,0.6,0.6,3.0,14.9,37.1,172,21.23,4.81,23.4,25.5,24.1
海南_儋州,2019-05-27,32.0,26.0,27.9,8.9,8.9,5.0,13.4,28.4,153,18.22,4.05,24.0,25.1,24.4
海南_儋州,2019-05-28,31.3,25.0,27.5,2.7,2.7,4.0,11.7,26.3,156,16.9,3.6,24.2,25.2,24.6
海南_儋州,2019-05-29,30.3,24.8,26.4,20.4,20.4,10.0,11.0,30.2,166,15.4,3.12,23.8,25.8,24.5
海南_儋州,2019-05-30,28.5,24.9,26.4,8.8,8.8,12.0,10.2,31.7,147,12.69,2.61,24.0,25.6,24.6
海南_儋州,2019-05-31,30.0,24.7,26.6,4.8,4.8,9.0,10.2,34.2,141,13.13,2.84,23.4,25.0,24.2
海南_儋州,2019-06-01,32.0,24.9,27.8,2.8,2.8,2.0,17.1,34.9,188,21.23,4.67,23.1,24.7,23.9
海南_儋州,2019-06-02,30.5,24.9,27.0,7.4,7.4,8.0,13.0,37.8,237,15.57,3.25,23.2,25.9,24.5
海南_儋州,2019-06-03,31.5,25.0,27.4,7.0,7.0,8.0,8.8,35.3,174,16.47,3.52,23.8,25.2,24.5
海南_儋州,2019-06-04,32.7,26.4,28.5,1.8,1.8,6.0,12.2,33.5,163,20.44,4.49,24.0,25.8,24.8
海南_儋州,2019-06-05,34.3,25.8,29.2,0.5,0.5,1.0,14.3,29.5,163,24.52,5.68,23.3,25.0,23.9
海南_儋州,2019-06-06,33.8,24.4,29.1,0.0,0.0,0.0,13.3,23.0,163,25.28,5.59,22.9,26.6,23.9
海南_儋州,2019-06-07,33.5,24.3,29.0,0.0,0.0,0.0,11.3,24.1,171,24.92,5.51,22.6,26.0,23.6
海南_儋州,2019-06-08,33.8,24.5,29.2,0.0,0.0,0.0,12.3,25.9,187,25.86,5.7,22.0,26.6,23.7
海南_儋州,2019-06-09,34.2,26.0,29.7,0.0,0.0,0.0,16.6,35.6,192,25.32,6.13,22.9,25.0,23.7
海南_儋州,2019-06-10,35.2,26.5,30.5,0.0,0.0,0.0,16.2,35.3,191,25.69,6.26,22.0,25.5,23.6
海南_儋州,2019-06-11,34.7,27.2,30.6,0.6,0.6,4.0,13.9,24.8,191,23.82,5.66,22.8,26.0,24.4
海南_儋州,2019-06-12,34.7,27.7,30.5,0.5,0.5,1.0,15.5,35.6,195,23.86,5.68,23.4,26.5,24.6
海南_儋州,2019-06-13,35.0,27.0,30.8,1.9,1.9,3.0,20.2,42.5,233,23.4,6.06,22.4,24.5,23.5
海南_儋州,2019-06-14,29.8,27.7,28.6,8.3,8.3,13.0,18.1,32.8,239,7.06,2.17,22.8,26.6,24.9
海南_儋州,2019-06-15,30.8,26.4,28.7,1.1,1.1,5.0,11.0,19.1,169,8.74,2.14,24.9,26.0,25.3
海南_儋州,2019-06-16,33.0,26.9,29.2,2.6,2.6,7.0,11.2,29.5,147,17.81,4.03,24.8,26.1,25.3
海南_儋州,2019-06-17,32.0,26.5,28.5,2.4,2.4,4.0,11.9,28.1,150,16.11,3.62,23.5,26.5,24.8
海南_儋州,2019-06-18,32.9,25.7,28.6,1.6,1.6,3.0,11.1,27.4,144,22.31,4.85,23.6,25.4,24.7
海南_儋州,2019-06-19,32.9,25.7,28.9,1.0,1.0,7.0,12.1,25.6,126,22.69,4.87,23.5,26.2,25.0
海南_儋州,2019-06-20,34.7,26.2,29.9,0.7,0.7,5.0,13.1,26.3,175,24.46,5.52,23.0,26.1,24.9
海南_儋州,2019-06-21,35.4,27.0,31.0,0.4,0.4,4.0,16.2,29.5,186,24.56,5.98,23.4,26.5,24.5
海南_儋州,2019-06-22,36.0,27.5,31.5,0.0,0.0,0.0,19.1,33.1,189,24.56,6.45,22.5,26.6,24.2
海南_儋州,2019-06-23,37.3,27.4,31.5,0.0,0.0,0.0,23.4,41.0,171,24.74,6.45,21.5,26.0,23.7
海南_儋州,2019-06-24,34.9,27.0,30.5,0.4,0.4,3.0,17.7,32.8,201,20.87,5.09,23.7,26.2,25.1
海南_儋州,2019-06-25,35.4,26.9,30.3,0.7,0.7,5.0,13.0,32.8,163,16.71,4.21,22.8,26.0,24.5
海南_儋州,2019-06-26,35.5,27.7,31.3,0.1,0.1,1.0,16.6,40.3,209,22.2,6.03,21.6,25.8,23.5
海南_儋州,2019-06-27,35.7,28.5,31.7,0.8,0.8,3.0,17.9,41.4,207,24.25,6.87,21.8,23.9,22.9
海南_儋州,2019-06-28,36.3,28.4,32.1,0.3,0.3,3.0,17.6,33.8,204,24.8,6.92,21.5,24.2,22.8
海南_儋州,2019-06-29,36.8,28.2,32.0,0.3,0.3,2.0,17.8,37.1,215,23.86,6.59,21.5,25.0,22.6
海南_儋州,2019-06-30,35.0,27.8,30.3,4.3,4.3,8.0,19.9,40.0,240,17.85,4.75,22.9,25.1,23.9
海南_儋州,2019-07-01,29.9,25.6,27.6,20.1,20.1,15.0,17.3,34.2,300,12.28,2.82,22.7,25.8,24.3
海南_儋州,2019-07-02,28.5,24.6,26.0,31.4,31.4,24.0,20.6,43.9,20,11.03,2.15,24.0,26.1,24.8
海南_儋州,2019-07-03,30.9,25.1,27.3,4.6,4.6,12.0,26.5,51.8,118,18.41,4.2,21.9,25.1,24.0
海南_儋州,2019-07-04,32.3,25.3,28.7,0.1,0.1,1.0,17.3,33.5,177,25.93,6.06,21.8,23.7,22.8
海南_儋州,2019-07-05,33.2,25.0,28.9,0.7,0.7,5.0,13.0,26.3,196,23.92,5.34,21.8,25.5,23.3
海南_儋州,2019-07-06,33.0,26.7,29.4,0.3,0.3,3.0,14.3,32.8,206,24.24,5.62,22.5,25.4,23.9
海南_儋州,2019-07-07,33.2,27.0,30.0,0.2,0.2,2.0,16.7,38.9,199,23.47,5.87,23.0,24.7,23.8
海南_儋州,2019-07-08,34.5,27.4,30.3,0.1,0.1,1.0,19.2,45.0,190,24.85,6.54,21.9,24.2,23.1
海南_儋州,2019-07-09,34.8,27.5,30.6,0.1,0.1,1.0,21.3,47.2,216,23.43,6.43,21.4,24.0,22.8
海南_儋州,2019-07-10,32.5,27.7,29.9,0.3,0.3,2.0,20.9,47.9,226,16.57,4.77,23.0,24.9,23.5
海南_儋州,2019-07-11,34.8,27.3,30.2,0.5,0.5,2.0,16.5,35.3,195,21.59,5.48,23.0,25.6,23.8
海南_儋州,2019-07-12,35.0,27.6,30.9,0.0,0.0,0.0,19.0,45.0,193,24.15,6.64,22.0,24.0,22.7
海南_儋州,2019-07-13,36.0,27.6,31.4,0.0,0.0,0.0,20.6,51.5,203,25.39,7.17,21.6,24.0,22.5
海南_儋州,2019-07-14,36.1,28.6,31.4,0.1,0.1,1.0,18.1,39.6,204,23.32,6.48,22.0,25.6,23.2
海南_儋州,2019-07-15,35.8,27.4,30.5,0.4,0.4,2.0,13.7,30.6,176,23.08,5.7,21.8,25.6,23.7
海南_儋州,2019-07-16,34.5,26.1,30.1,0.0,0.0,0.0,11.2,20.9,117,24.71,5.64,21.6,25.4,23.8
海南_儋州,2019-07-17,33.5,26.8,29.9,0.8,0.8,5.0,14.8,32.0,313,20.75,4.79,23.7,25.5,24.7
海南_儋州,2019-07-18,35.0,26.8,30.5,0.0,0.0,0.0,18.7,37.1,259,17.55,4.81,20.9,25.9,23.4
海南_儋州,2019-07-19,36.1,27.3,31.4,0.0,0.0,0.0,14.2,30.2,199,23.34,5.84,21.5,25.2,23.6
海南_儋州,2019-07-20,36.0,28.4,31.3,0.1,0.1,1.0,14.3,31.0,173,22.37,5.79,21.5,24.5,23.1
