station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_琼海,2019-03-31,28.9,23.9,26.0,2.7,2.7,10.0,17.6,36.4,150,19.14,3.68,23.4,24.5,24.0
海南_琼海,2019-04-01,27.3,23.3,24.7,6.1,6.1,21.0,14.4,29.5,93,12.5,2.42,22.0,24.4,23.1
海南_琼海,2019-04-02,26.3,22.9,24.4,6.5,6.5,19.0,16.9,34.2,90,12.88,2.47,21.8,23.2,22.6
海南_琼海,2019-04-03,27.5,23.6,25.1,1.8,1.8,15.0,15.6,32.4,91,17.4,3.3,22.8,24.0,23.2
海南_琼海,2019-04-04,27.4,23.5,25.0,4.0,4.0,16.0,12.3,27.7,97,13.45,2.64,22.9,24.1,23.3
海南_琼海,2019-04-05,26.9,23.3,24.5,3.9,3.9,16.0,12.5,27.0,94,13.52,2.59,22.1,23.8,23.0
海南_琼海,2019-04-06,28.3,22.1,25.1,1.1,1.1,6.0,14.8,30.6,154,19.39,3.76,22.1,23.5,22.9
海南_琼海,2019-04-07,30.2,22.6,26.2,0.5,0.5,4.0,16.0,32.8,175,18.71,3.93,22.4,24.1,23.3
海南_琼海,2019-04-08,30.8,24.0,26.5,0.0,0.0,0.0,19.9,39.2,180,23.41,4.75,22.5,24.0,23.4
海南_琼海,2019-04-09,30.9,24.6,27.1,0.0,0.0,0.0,19.2,38.9,183,23.79,4.97,22.6,24.4,23.5
海南_琼海,2019-04-10,31.6,24.3,27.3,0.0,0.0,0.0,18.8,38.5,181,23.31,4.91,23.0,25.2,23.8
海南_琼海,2019-04-11,32.2,24.5,27.6,0.0,0.0,0.0,20.9,41.4,183,24.08,5.13,23.1,25.0,24.0
海南_琼海,2019-04-12,30.4,25.5,27.6,2.2,2.2,7.0,18.9,38.5,157,17.95,3.74,24.5,25.8,25.2
海南_琼海,2019-04-13,30.6,25.7,27.6,2.2,2.2,15.0,18.7,38.2,157,18.58,3.82,25.0,25.5,25.2
海南_琼海,2019-04-14,30.5,25.4,27.3,3.9,3.9,20.0,15.7,33.1,142,17.37,3.5,24.7,26.5,25.4
海南_琼海,2019-04-15,28.6,24.5,26.2,4.9,4.9,16.0,12.1,28.1,86,13.74,2.77,23.9,25.6,24.7
海南_琼海,2019-04-16,31.8,24.8,27.1,3.6,3.6,14.0,8.4,29.5,180,18.97,3.96,24.1,25.0,24.7
海南_琼海,2019-04-17,29.0,24.9,26.7,3.8,3.8,11.0,12.2,30.6,104,16.3,3.24,24.4,26.0,25.0
海南_琼海,2019-04-18,32.0,26.0,28.4,0.5,0.5,5.0,27.7,54.7,181,21.46,4.77,24.3,26.0,25.1
海南_琼海,2019-04-19,33.4,26.5,29.0,0.0,0.0,0.0,28.9,54.7,188,22.54,5.12,25.0,26.1,25.5
海南_琼海,2019-04-20,33.5,26.4,29.2,0.0,0.0,0.0,26.0,50.4,184,23.71,5.21,25.5,26.3,25.9
海南_琼海,2019-04-21,32.8,26.9,29.1,0.0,0.0,0.0,25.8,50.4,186,24.31,5.46,24.5,26.0,25.2
海南_琼海,2019-04-22,32.3,26.2,28.5,0.0,0.0,0.0,21.8,43.9,180,24.16,5.31,22.7,25.8,24.6
海南_琼海,2019-04-23,33.0,26.2,28.7,0.0,0.0,0.0,23.6,45.7,182,24.11,5.4,23.5,25.5,24.7
海南_琼海,2019-04-24,32.5,25.0,28.1,0.0,0.0,0.0,20.5,41.4,184,25.39,5.53,23.1,25.2,24.1
海南_琼海,2019-04-25,33.1,25.7,28.7,0.0,0.0,0.0,22.1,44.6,185,25.3,5.96,22.4,24.5,23.6
海南_琼海,2019-04-26,31.4,25.5,28.0,0.0,0.0,0.0,19.9,40.7,175,20.16,4.65,22.5,24.8,23.6
海南_琼海,2019-04-27,31.2,25.0,27.8,0.0,0.0,0.0,19.5,40.0,168,21.84,5.13,20.6,23.9,22.4
海南_琼海,2019-04-28,31.5,24.6,27.8,0.3,0.3,3.0,20.2,41.4,164,20.73,4.61,22.5,24.9,24.0
海南_琼海,2019-04-29,32.8,25.9,28.7,0.0,0.0,0.0,23.4,46.1,180,23.9,5.63,21.2,25.2,23.6
海南_琼海,2019-04-30,34.0,25.6,28.9,0.3,0.3,1.0,21.1,41.0,198,22.81,5.42,22.7,24.7,23.7
海南_琼海,2019-05-01,31.2,24.2,26.9,11.6,11.6,7.0,9.4,26.3,34,18.19,3.75,22.6,24.5,23.7
海南_琼海,2019-05-02,30.1,23.7,26.5,23.0,23.0,11.0,11.3,25.2,56,18.19,3.71,23.1,25.6,24.0
海南_琼海,2019-05-03,28.6,24.3,26.0,12.3,12.3,13.0,15.3,29.2,46,14.74,2.96,23.4,24.7,23.9
海南_琼海,2019-05-04,29.2,25.4,26.9,7.3,7.3,14.0,15.6,32.8,127,15.24,3.1,23.7,25.5,24.6
海南_琼海,2019-05-05,31.8,25.5,28.1,2.7,2.7,10.0,17.4,34.6,189,15.12,3.32,24.8,26.5,25.7
海南_琼海,2019-05-06,33.8,26.4,28.7,12.4,12.4,7.0,16.7,33.1,136,20.15,4.29,25.2,27.7,26.4
海南_琼海,2019-05-07,28.2,24.8,26.4,26.1,26.1,10.0,12.3,25.9,91,8.28,1.81,24.0,26.0,24.7
海南_琼海,2019-05-08,29.9,25.7,27.4,10.4,10.4,17.0,13.5,31.0,115,14.1,2.9,24.8,26.3,25.4
海南_琼海,2019-05-09,28.2,25.1,26.1,10.7,10.7,15.0,14.4,31.0,52,11.61,2.4,23.8,25.0,24.5
海南_琼海,2019-05-10,29.2,24.4,26.0,11.9,11.9,19.0,14.9,30.2,68,14.74,2.92,23.7,25.5,24.2
海南_琼海,2019-05-11,28.4,24.4,26.2,0.7,0.7,5.0,14.9,31.7,65,14.29,2.97,23.5,24.1,23.9
海南_琼海,2019-05-12,29.4,24.4,26.9,3.2,3.2,16.0,15.0,32.8,108,20.61,4.06,23.9,25.2,24.7
海南_琼海,2019-05-13,30.8,25.0,27.3,6.5,6.5,11.0,11.3,25.6,135,20.17,4.08,24.9,26.1,25.3
海南_琼海,2019-05-14,31.2,24.7,27.9,1.0,1.0,8.0,15.5,34.6,166,23.25,4.63,24.7,27.2,25.9
海南_琼海,2019-05-15,32.5,26.3,29.0,0.3,0.3,2.0,19.9,38.9,184,23.63,4.97,25.6,27.0,26.2
海南_琼海,2019-05-16,32.7,27.0,29.5,0.5,0.5,1.0,22.0,43.2,191,24.94,5.31,25.5,27.0,26.3
海南_琼海,2019-05-17,35.2,27.0,30.1,0.0,0.0,0.0,21.0,40.7,191,25.32,5.75,24.8,27.8,26.1
海南_琼海,2019-05-18,34.5,27.4,30.2,0.0,0.0,0.0,18.7,37.8,186,25.54,5.83,25.2,28.2,26.1
海南_琼海,2019-05-19,34.3,27.5,30.4,0.0,0.0,0.0,19.5,39.6,183,26.19,5.84,25.5,28.0,26.6
海南_琼海,2019-05-20,35.0,27.4,30.4,15.4,15.4,5.0,15.2,31.3,176,24.93,5.52,25.6,27.9,26.8
海南_琼海,2019-05-21,32.5,26.6,29.2,5.6,5.6,11.0,12.3,31.0,144,20.82,4.37,26.0,27.8,27.0
海南_琼海,2019-05-22,31.5,26.1,27.6,8.1,8.1,10.0,11.4,26.6,179,17.05,3.5,24.6,26.4,25.6
海南_琼海,2019-05-23,32.0,24.8,27.4,9.3,9.3,10.0,9.4,34.2,162,20.29,4.17,24.5,26.3,25.2
海南_琼海,2019-05-24,31.5,25.1,27.8,12.2,12.2,7.0,13.6,29.9,172,21.34,4.36,24.6,26.3,25.3
海南_琼海,2019-05-25,30.6,26.1,27.9,4.2,4.2,6.0,18.4,36.4,176,18.31,3.8,24.6,25.8,25.2
海南_琼海,2019-05-26,31.6,26.2,28.3,6.8,6.8,8.0,18.5,42.5,182,18.62,3.9,25.1,26.4,25.7
海南_琼海,2019-05-27,31.4,26.6,28.5,7.5,7.5,6.0,16.8,33.5,175,16.43,3.52,25.4,26.4,26.0
海南_琼海,2019-05-28,32.2,25.8,28.6,2.2,2.2,8.0,13.4,29.5,169,22.59,4.71,25.1,26.5,25.9
海南_琼海,2019-05-29,30.7,25.0,27.1,12.1,12.1,13.0,13.4,29.2,190,17.73,3.59,24.4,26.8,25.3
海南_琼海,2019-05-30,31.5,25.2,27.0,21.3,21.3,10.0,10.5,27.7,177,15.34,3.2,24.9,26.8,25.3
海南_琼海,2019-05-31,32.2,25.0,27.2,31.5,31.5,12.0,9.2,25.6,189,18.84,3.89,24.3,25.9,25.0
海南_琼海,2019-06-01,31.9,25.2,28.2,2.1,2.1,4.0,18.2,37.1,197,22.92,4.8,24.5,25.6,25.0
海南_琼海,2019-06-02,31.9,26.2,27.9,11.8,11.8,4.0,13.0,35.3,200,14.39,3.09,24.8,26.1,25.4
海南_琼海,2019-06-03,32.2,25.9,28.3,16.7,16.7,7.0,11.6,31.0,199,16.77,3.54,24.9,26.5,25.7
海南_琼海,2019-06-04,32.5,26.6,29.1,1.1,1.1,4.0,15.8,32.0,183,20.09,4.41,25.2,26.3,25.9
海南_琼海,2019-06-05,32.5,27.0,29.2,0.0,0.0,0.0,21.0,41.8,176,26.23,5.51,25.0,26.4,25.7
海南_琼海,2019-06-06,32.2,26.9,29.1,0.0,0.0,0.0,20.2,40.3,175,25.61,5.31,25.4,26.2,25.7
海南_琼海,2019-06-07,32.3,26.6,29.0,0.3,0.3,3.0,18.4,37.4,179,24.42,5.19,25.1,26.0,25.5
海南_琼海,2019-06-08,32.5,26.2,29.1,0.1,0.1,1.0,19.1,37.4,183,24.77,5.34,25.1,26.0,25.5
海南_琼海,2019-06-09,32.7,26.3,29.4,1.5,1.5,5.0,20.1,39.2,192,24.36,5.35,25.1,26.4,25.6
海南_琼海,2019-06-10,34.5,27.2,30.2,0.0,0.0,0.0,19.8,38.9,187,24.67,5.48,25.4,27.6,26.3
海南_琼海,2019-06-11,34.8,27.2,30.5,0.4,0.4,3.0,14.2,27.7,189,23.07,5.29,24.9,27.6,26.1
海南_琼海,2019-06-12,33.7,27.4,30.5,0.0,0.0,0.0,18.4,38.5,196,23.12,5.29,24.8,27.0,26.0
海南_琼海,2019-06-13,35.3,27.2,30.3,5.4,5.4,4.0,11.9,36.7,212,22.62,5.09,23.8,28.0,26.0
海南_琼海,2019-06-14,32.7,27.0,29.2,9.6,9.6,10.0,6.0,36.0,225,10.32,2.39,25.4,27.4,26.3
海南_琼海,2019-06-15,31.1,26.6,28.8,9.4,9.4,8.0,7.0,28.8,69,14.16,3.03,26.1,27.6,26.8
海南_琼海,2019-06-16,31.5,27.0,29.2,17.6,17.6,15.0,11.3,28.1,148,15.52,3.37,25.5,27.4,26.7
海南_琼海,2019-06-17,29.4,26.7,27.8,4.0,4.0,8.0,15.5,31.7,177,11.24,2.41,25.0,26.6,25.8
海南_琼海,2019-06-18,31.4,25.9,28.4,7.1,7.1,15.0,16.1,33.5,163,20.62,4.2,25.3,27.4,26.1
海南_琼海,2019-06-19,32.4,26.4,29.2,1.7,1.7,10.0,16.5,34.2,169,23.93,5.02,25.7,27.1,26.3
海南_琼海,2019-06-20,33.2,26.9,29.8,0.6,0.6,6.0,18.4,37.1,183,24.49,5.38,25.5,26.5,26.0
海南_琼海,2019-06-21,33.7,27.8,30.3,0.4,0.4,2.0,19.7,40.0,188,25.34,5.72,25.4,26.9,26.3
海南_琼海,2019-06-22,34.4,28.2,30.5,0.0,0.0,0.0,20.9,40.7,189,25.46,5.93,25.5,27.0,26.3
海南_琼海,2019-06-23,34.4,28.1,30.6,0.0,0.0,0.0,22.3,43.9,188,26.85,6.33,25.1,26.5,25.8
海南_琼海,2019-06-24,35.0,27.7,30.7,1.2,1.2,5.0,16.6,32.4,188,22.04,5.15,25.7,27.5,26.6
海南_琼海,2019-06-25,33.5,27.4,30.0,0.3,0.3,2.0,10.8,21.6,179,13.94,3.29,25.4,28.0,26.8
海南_琼海,2019-06-26,33.9,27.3,30.3,3.7,3.7,7.0,13.0,33.1,208,20.99,4.7,25.5,27.1,26.3
海南_琼海,2019-06-27,34.7,27.4,30.9,1.2,1.2,4.0,15.6,37.4,204,23.04,5.38,24.5,26.4,25.6
海南_琼海,2019-06-28,36.2,28.1,31.8,0.0,0.0,0.0,15.9,32.4,204,24.37,5.91,24.1,27.0,25.4
海南_琼海,2019-06-29,34.9,28.0,31.1,5.2,5.2,5.0,10.5,25.9,215,21.8,5.02,23.8,27.5,25.3
海南_琼海,2019-06-30,33.2,27.0,29.3,10.0,10.0,9.0,10.5,31.7,244,16.19,3.52,25.7,26.7,26.2
海南_琼海,2019-07-01,29.0,25.9,27.5,61.6,61.6,19.0,10.8,35.6,352,12.23,2.56,24.8,26.5,25.8
海南_琼海,2019-07-02,29.5,25.2,27.0,34.1,34.1,23.0,20.3,41.4,11,15.07,2.95,24.8,26.4,25.5
海南_琼海,2019-07-03,29.5,26.4,27.7,5.9,5.9,15.0,39.2,74.5,171,15.44,3.61,22.6,26.0,24.6
海南_琼海,2019-07-04,31.6,27.0,29.0,0.4,0.4,4.0,21.6,42.8,182,24.31,5.39,24.0,25.6,24.8
海南_琼海,2019-07-05,33.7,26.3,29.4,0.9,0.9,5.0,13.9,28.1,186,24.63,5.33,24.3,26.0,25.3
海南_琼海,2019-07-06,33.2,26.4,29.6,0.7,0.7,5.0,13.6,28.8,193,23.89,5.21,23.1,27.5,25.5
海南_琼海,2019-07-07,33.2,27.1,29.8,0.2,0.2,2.0,18.9,41.4,191,23.84,5.42,24.5,26.5,25.6
海南_琼海,2019-07-08,33.1,27.6,30.0,0.0,0.0,0.0,20.6,41.8,188,23.67,5.48,24.8,26.6,25.8
海南_琼海,2019-07-09,36.0,27.5,31.1,0.0,0.0,0.0,16.1,34.6,205,23.61,5.49,24.1,26.9,26.0
海南_琼海,2019-07-10,34.4,27.6,29.9,9.6,9.6,3.0,15.1,36.7,202,20.67,4.84,23.5,27.1,25.4
海南_琼海,2019-07-11,33.5,27.2,29.9,0.7,0.7,2.0,14.8,32.8,190,21.95,4.94,24.6,26.6,25.7
海南_琼海,2019-07-12,34.1,27.4,30.0,0.2,0.2,1.0,20.8,41.0,186,25.16,5.81,24.1,26.8,25.5
海南_琼海,2019-07-13,33.8,27.8,30.2,0.3,0.3,3.0,21.0,42.1,188,24.32,5.54,24.7,26.9,26.0
海南_琼海,2019-07-14,34.7,27.8,30.5,0.2,0.2,2.0,15.4,36.7,191,22.05,5.19,24.6,26.8,25.8
海南_琼海,2019-07-15,33.4,27.6,30.0,0.3,0.3,3.0,18.0,40.7,178,22.82,5.06,25.5,27.1,26.3
海南_琼海,2019-07-16,33.2,27.0,29.5,0.7,0.7,5.0,14.5,31.7,159,24.31,5.17,25.4,27.0,26.3
海南_琼海,2019-07-17,35.2,25.5,29.5,0.0,0.0,0.0,14.0,28.8,169,25.16,5.48,22.8,26.4,25.3
海南_琼海,2019-07-18,34.2,26.2,29.7,0.0,0.0,0.0,12.3,25.6,234,15.08,3.63,22.8,27.1,25.6
海南_琼海,2019-07-19,35.2,26.0,30.4,0.1,0.1,1.0,14.4,32.0,193,23.76,5.56,23.6,27.0,25.6
海南_琼海,2019-07-20,34.7,27.6,30.4,4.4,4.4,4.0,17.5,37.4,186,22.23,5.02,25.3,27.4,26.5
