station,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,dewpoint_2m_min,dewpoint_2m_max,dewpoint_2m_mean
海南_定安,2019-02-21,31.2,22.8,26.1,0.0,0.0,0.0,19.1,38.2,167,19.04,4.19,20.6,23.0,21.8
海南_定安,2019-02-22,27.3,20.8,23.8,3.0,3.0,9.0,14.1,31.3,123,13.03,2.69,20.5,22.5,21.2
海南_定安,2019-02-23,29.1,21.8,24.7,0.4,0.4,4.0,22.9,46.1,160,15.11,3.62,18.2,21.6,20.4
海南_定安,2019-02-24,24.1,18.8,20.8,0.5,0.5,5.0,16.9,34.2,39,8.43,2.02,16.2,19.4,17.5
海南_定安,2019-02-25,25.7,18.6,22.3,1.1,1.1,7.0,17.5,33.8,85,7.07,1.8,17.5,21.0,19.4
海南_定安,2019-02-26,27.2,20.9,23.6,1.6,1.6,7.0,21.0,41.4,139,15.24,3.05,20.4,22.4,21.1
海南_定安,2019-02-27,28.8,19.4,23.7,0.0,0.0,0.0,17.2,33.5,142,17.12,3.67,18.3,21.1,20.0
海南_定安,2019-02-28,29.3,20.6,24.3,0.3,0.3,3.0,15.4,29.9,141,16.75,3.64,18.6,21.7,20.5
海南_定安,2019-03-01,29.0,21.8,24.5,0.5,0.5,5.0,18.7,37.8,146,16.51,3.64,19.1,21.6,20.7
海南_定安,2019-03-02,30.1,21.9,25.3,0.1,0.1,1.0,21.3,41.0,164,15.48,3.9,19.4,21.4,20.8
海南_定安,2019-03-03,29.8,22.2,25.0,1.0,1.0,3.0,16.8,34.2,138,17.3,3.83,20.0,21.8,20.5
海南_定安,2019-03-04,29.0,21.8,25.0,0.4,0.4,2.0,25.3,49.3,151,15.31,3.69,19.7,22.2,21.0
海南_定安,2019-03-05,31.4,23.0,26.1,0.1,0.1,1.0,25.4,50.0,168,17.36,4.69,19.7,21.5,20.5
海南_定安,2019-03-06,32.3,21.9,25.4,14.2,14.2,4.0,14.4,29.9,181,18.95,3.95,21.1,23.8,22.2
海南_定安,2019-03-07,26.1,21.9,23.6,3.5,3.5,18.0,18.3,36.4,66,9.35,1.98,20.8,22.6,21.7
海南_定安,2019-03-08,28.9,22.0,24.7,1.9,1.9,15.0,17.7,36.4,126,13.9,3.09,21.4,22.5,21.8
海南_定安,2019-03-09,32.8,21.2,25.4,1.3,1.3,3.0,17.0,34.9,201,17.64,3.9,19.7,23.1,21.7
海南_定安,2019-03-10,24.2,20.5,22.0,1.6,1.6,11.0,17.5,34.2,34,6.91,1.66,18.1,20.8,19.5
海南_定安,2019-03-11,24.5,19.8,21.5,1.1,1.1,6.0,14.8,29.5,41,9.09,2.05,17.1,19.0,18.4
海南_定安,2019-03-12,26.8,19.4,22.5,0.6,0.6,4.0,13.9,27.7,82,12.78,2.72,17.2,20.2,18.8
海南_定安,2019-03-13,28.5,21.7,24.4,1.7,1.7,8.0,15.8,32.0,117,15.73,3.3,20.3,22.8,21.2
海南_定安,2019-03-14,28.9,22.2,24.3,17.2,17.2,16.0,11.5,25.2,81,13.07,2.62,21.7,24.1,22.6
海南_定安,2019-03-15,23.9,20.1,22.1,1.0,1.0,8.0,19.7,39.6,50,7.54,1.75,18.0,21.5,19.9
海南_定安,2019-03-16,26.5,20.0,22.7,0.4,0.4,4.0,19.1,36.7,79,11.3,2.62,18.2,20.0,18.9
海南_定安,2019-03-17,27.9,20.0,23.7,1.9,1.9,6.0,15.3,31.3,121,15.87,3.38,19.2,21.2,20.4
海南_定安,2019-03-18,28.6,21.4,24.5,2.0,2.0,9.0,12.2,25.6,134,16.19,3.42,20.8,21.9,21.4
海南_定安,2019-03-19,29.4,22.2,25.1,0.2,0.2,2.0,19.3,38.2,147,16.37,3.59,20.8,22.5,21.8
海南_定安,2019-03-20,30.9,21.9,25.6,0.0,0.0,0.0,20.5,37.1,164,22.68,4.75,21.2,23.0,22.0
海南_定安,2019-03-21,32.1,22.5,26.5,0.0,0.0,0.0,22.1,42.8,173,22.37,5.13,21.2,22.4,21.9
海南_定安,2019-03-22,33.2,22.8,27.1,0.3,0.3,1.0,17.6,35.3,170,20.74,4.78,21.0,24.5,22.8
海南_定安,2019-03-23,30.3,22.6,25.7,9.6,9.6,11.0,17.8,36.0,142,16.02,3.31,22.0,24.1,23.1
海南_定安,2019-03-24,26.0,21.8,23.3,3.3,3.3,15.0,21.6,40.3,74,8.71,1.97,19.9,22.5,21.2
海南_定安,2019-03-25,26.8,21.1,23.5,1.1,1.1,7.0,16.7,34.6,38,13.11,2.63,21.0,22.2,21.6
海南_定安,2019-03-26,28.8,22.2,25.0,2.1,2.1,7.0,17.1,31.7,116,15.24,3.3,21.6,22.5,22.1
海南_定安,2019-03-27,29.8,22.5,25.5,0.4,0.4,3.0,17.1,33.1,139,18.01,3.91,20.6,22.7,21.8
海南_定安,2019-03-28,31.1,21.2,25.7,0.0,0.0,0.0,15.4,31.0,161,22.8,4.88,20.8,22.2,21.5
海南_定安,2019-03-29,31.5,23.2,25.7,4.7,4.7,6.0,15.4,27.7,169,15.7,3.38,21.5,23.7,22.5
海南_定安,2019-03-30,30.4,23.2,26.1,2.9,2.9,7.0,11.3,24.8,145,15.18,3.17,22.8,25.0,23.8
海南_定安,2019-03-31,31.0,24.0,26.6,1.0,1.0,5.0,18.4,35.6,142,19.34,4.11,22.5,24.1,23.5
海南_定安,2019-04-01,28.8,23.3,25.0,5.1,5.1,16.0,14.5,30.2,98,14.17,2.87,21.9,24.1,22.9
海南_定安,2019-04-02,28.0,22.7,24.8,2.3,2.3,11.0,18.4,37.1,104,16.32,3.29,21.6,23.5,22.2
海南_定安,2019-04-03,28.7,22.9,25.3,3.1,3.1,10.0,14.4,28.8,101,15.81,3.23,22.4,24.3,22.8
海南_定安,2019-04-04,28.6,22.9,25.2,3.0,3.0,11.0,15.6,30.6,107,15.34,3.15,22.4,24.4,22.8
海南_定安,2019-04-05,27.7,22.9,24.8,2.5,2.5,12.0,10.6,24.1,91,12.65,2.58,22.3,23.7,22.8
海南_定安,2019-04-06,30.4,21.5,25.7,0.2,0.2,2.0,14.0,27.7,156,18.43,4.01,21.5,23.1,22.3
海南_定安,2019-04-07,32.2,23.1,27.0,0.0,0.0,0.0,13.7,29.2,163,20.39,4.47,21.5,24.0,22.8
海南_定安,2019-04-08,32.6,23.6,27.3,0.0,0.0,0.0,19.8,37.4,167,23.43,5.29,22.0,23.5,22.8
海南_定安,2019-04-09,33.5,24.4,28.1,0.0,0.0,0.0,19.1,34.9,168,23.32,5.47,22.3,24.5,23.4
海南_定安,2019-04-10,34.3,24.5,28.5,0.0,0.0,0.0,17.4,33.1,168,22.94,5.56,21.7,25.5,23.3
海南_定安,2019-04-11,34.7,24.5,28.7,0.0,0.0,0.0,18.1,35.6,167,23.79,5.74,22.8,24.5,23.4
海南_定安,2019-04-12,32.5,25.8,28.4,2.6,2.6,1.0,20.9,41.4,153,19.77,4.56,23.6,25.5,24.5
海南_定安,2019-04-13,32.4,26.0,28.4,0.2,0.2,1.0,20.3,39.6,150,18.73,4.39,23.9,25.0,24.6
海南_定安,2019-04-14,31.4,23.8,27.7,7.8,7.8,9.0,17.5,35.6,139,18.42,4.04,23.4,25.6,24.6
海南_定安,2019-04-15,29.1,23.8,26.1,7.3,7.3,15.0,13.1,29.2,84,12.7,2.64,23.1,25.5,24.2
海南_定安,2019-04-16,31.8,24.1,26.9,1.7,1.7,7.0,11.9,27.4,71,18.96,4.01,23.7,24.9,24.1
海南_定安,2019-04-17,30.2,24.4,26.6,5.6,5.6,11.0,12.3,24.5,110,12.73,2.76,23.9,25.6,24.4
海南_定安,2019-04-18,33.5,25.5,28.9,0.0,0.0,0.0,27.4,54.0,169,22.32,5.43,23.7,25.5,24.5
海南_定安,2019-04-19,35.5,26.1,29.9,0.1,0.1,1.0,23.5,46.1,176,22.75,5.75,23.8,26.2,25.1
海南_定安,2019-04-20,36.0,26.2,30.2,0.0,0.0,0.0,23.1,45.7,172,23.56,5.8,25.0,26.6,25.6
海南_定安,2019-04-21,35.0,26.8,30.1,0.0,0.0,0.0,23.1,45.0,171,24.8,6.22,24.4,25.5,24.9
海南_定安,2019-04-22,34.8,26.0,29.5,0.0,0.0,0.0,19.0,37.1,167,23.88,5.86,22.5,25.1,24.3
海南_定安,2019-04-23,35.0,25.8,29.5,0.0,0.0,0.0,20.9,41.4,171,24.98,6.13,23.0,25.1,24.0
海南_定安,2019-04-24,35.2,24.3,29.0,0.0,0.0,0.0,17.7,33.8,168,24.87,5.86,22.9,25.1,23.8
海南_定安,2019-04-25,35.6,25.5,29.7,0.0,0.0,0.0,21.2,42.1,171,24.93,6.44,22.5,24.0,23.1
海南_定安,2019-04-26,33.3,25.6,28.8,0.0,0.0,0.0,20.4,40.3,165,20.42,5.35,21.8,24.3,23.0
海南_定安,2019-04-27,32.9,25.6,28.3,0.0,0.0,0.0,21.5,43.9,159,22.62,5.88,19.0,23.5,21.6
海南_定安,2019-04-28,33.7,24.6,28.5,0.0,0.0,0.0,20.5,40.0,154,22.32,5.43,20.9,24.6,23.2
海南_定安,2019-04-29,35.0,25.6,29.5,0.2,0.2,1.0,19.2,39.6,170,23.67,5.98,21.0,24.7,23.2
海南_定安,2019-04-30,35.4,25.2,28.5,11.0,11.0,3.0,16.7,33.1,186,22.09,5.19,20.9,25.1,23.1
海南_定安,2019-05-01,30.6,24.4,26.6,10.8,10.8,8.0,15.0,37.4,351,17.62,3.65,22.5,24.0,23.3
海南_定安,2019-05-02,31.2,23.4,26.3,20.8,20.8,14.0,12.9,31.3,72,17.95,3.68,22.5,24.4,23.5
海南_定安,2019-05-03,27.8,24.5,25.8,0.3,0.3,3.0,18.8,37.1,66,10.95,2.52,22.5,23.5,23.0
海南_定安,2019-05-04,29.2,24.8,26.8,10.1,10.1,12.0,18.8,35.6,125,14.92,3.13,23.0,25.6,24.2
海南_定安,2019-05-05,32.2,25.3,27.6,22.1,22.1,10.0,14.8,35.3,168,16.24,3.43,24.6,26.2,25.4
海南_定安,2019-05-06,33.6,25.7,28.4,7.3,7.3,11.0,13.2,28.1,93,18.06,3.91,25.0,26.6,26.0
海南_定安,2019-05-07,29.6,24.6,26.7,39.7,39.7,15.0,15.5,32.0,96,10.22,2.36,24.0,25.4,24.7
海南_定安,2019-05-08,30.6,25.0,26.9,14.5,14.5,16.0,13.3,27.4,103,12.96,2.72,24.1,26.7,25.2
海南_定安,2019-05-09,27.9,24.8,25.7,3.9,3.9,11.0,16.0,30.6,61,9.12,1.99,23.4,24.5,24.0
海南_定安,2019-05-10,29.2,24.4,26.2,17.8,17.8,16.0,15.2,31.3,67,14.95,3.21,23.2,24.2,23.6
海南_定安,2019-05-11,30.0,23.5,26.5,0.1,0.1,1.0,14.1,28.1,80,16.51,3.61,22.6,23.8,23.2
海南_定安,2019-05-12,31.0,23.4,27.0,2.7,2.7,10.0,14.3,27.0,112,20.21,4.29,23.0,24.8,24.0
海南_定安,2019-05-13,31.7,24.5,27.5,5.7,5.7,8.0,9.5,21.2,139,18.86,4.0,24.2,25.2,24.7
海南_定安,2019-05-14,32.0,24.5,28.1,4.7,4.7,9.0,13.7,30.2,158,21.33,4.51,24.4,26.0,25.3
海南_定安,2019-05-15,33.7,26.0,29.1,1.0,1.0,3.0,16.3,32.4,172,23.61,5.07,25.4,26.9,25.9
海南_定安,2019-05-16,34.2,26.4,29.8,0.6,0.6,2.0,18.6,37.1,178,25.63,5.57,25.2,27.6,26.2
海南_定安,2019-05-17,35.2,26.8,30.6,0.0,0.0,0.0,17.3,30.6,187,25.19,5.85,24.8,27.4,25.8
海南_定安,2019-05-18,35.8,27.0,30.9,0.0,0.0,0.0,13.3,27.7,179,24.96,5.95,24.1,28.6,25.5
海南_定安,2019-05-19,36.1,27.5,31.2,0.0,0.0,0.0,16.6,33.8,176,25.17,6.09,24.2,28.3,25.8
海南_定安,2019-05-20,35.7,27.1,30.8,0.2,0.2,1.0,13.7,25.9,162,24.02,5.51,24.0,26.9,25.6
海南_定安,2019-05-21,32.2,26.5,28.4,7.5,7.5,9.0,11.5,30.6,82,15.06,3.24,25.4,27.2,26.3
海南_定安,2019-05-22,31.0,25.5,27.7,5.2,5.2,11.0,6.6,29.9,112,17.49,3.69,23.8,26.0,25.1
海南_定安,2019-05-23,32.2,24.8,27.6,5.4,5.4,9.0,8.0,24.1,204,21.59,4.46,24.4,25.5,25.0
海南_定安,2019-05-24,32.5,25.0,27.8,4.1,4.1,5.0,16.3,34.6,164,23.35,4.8,24.0,26.1,24.8
海南_定安,2019-05-25,32.2,26.0,28.3,3.1,3.1,4.0,18.9,40.3,162,21.06,4.53,24.5,26.0,25.1
海南_定安,2019-05-26,32.5,26.2,28.8,2.7,2.7,6.0,16.8,34.9,170,21.12,4.67,24.7,26.1,25.4
海南_定安,2019-05-27,32.5,26.9,29.0,4.2,4.2,7.0,15.6,30.2,164,17.99,4.01,25.2,26.4,25.9
海南_定安,2019-05-28,32.1,25.5,28.3,5.7,5.7,8.0,11.2,25.6,158,16.83,3.6,24.2,26.3,25.6
海南_定安,2019-05-29,31.4,25.1,26.8,19.2,19.2,11.0,15.2,30.6,168,15.17,3.12,24.5,26.4,25.0
海南_定安,2019-05-30,30.4,25.0,27.0,7.9,7.9,11.0,11.3,27.4,179,14.97,3.12,24.2,25.9,24.9
海南_定安,2019-05-31,30.8,24.7,27.2,3.7,3.7,9.0,7.7,26.6,182,15.53,3.27,24.2,26.0,25.0
海南_定安,2019-06-01,32.9,25.0,28.2,3.8,3.8,7.0,14.2,29.5,188,21.57,4.5,24.3,26.6,25.4
海南_定安,2019-06-02,30.2,25.6,27.6,5.1,5.1,7.0,10.8,38.2,213,14.92,3.16,24.0,26.4,25.2
海南_定安,2019-06-03,30.8,25.0,27.6,6.9,6.9,5.0,9.1,37.4,173,14.26,2.99,24.5,26.2,25.6
海南_定安,2019-06-04,32.8,26.4,28.8,4.6,4.6,3.0,16.1,28.1,171,17.15,3.8,25.3,27.1,25.9
海南_定安,2019-06-05,33.2,26.8,29.4,0.0,0.0,0.0,21.1,41.0,167,25.58,5.68,24.8,26.0,25.5
海南_定安,2019-06-06,33.2,26.6,29.4,0.1,0.1,1.0,19.2,39.2,166,25.24,5.59,25.1,26.1,25.5
海南_定安,2019-06-07,32.9,26.2,29.3,0.4,0.4,4.0,17.5,33.8,170,23.49,5.31,25.0,25.9,25.3
海南_定安,2019-06-08,33.8,25.8,29.5,0.0,0.0,0.0,17.7,33.5,173,24.75,5.63,23.9,25.6,25.1
海南_定安,2019-06-09,34.2,26.0,29.9,0.1,0.1,1.0,16.6,32.8,179,25.01,5.78,24.9,26.2,25.4
海南_定安,2019-06-10,35.3,26.7,30.6,0.0,0.0,0.0,15.5,31.0,183,24.79,5.56,24.5,28.0,25.9
海南_定安,2019-06-11,35.2,27.1,30.8,0.0,0.0,0.0,11.1,19.4,176,23.44,5.29,24.5,27.0,25.7
海南_定安,2019-06-12,35.0,27.0,30.4,1.2,1.2,5.0,11.7,27.4,179,22.79,5.08,25.1,27.8,26.4
海南_定安,2019-06-13,35.3,26.1,30.2,5.7,5.7,4.0,10.8,37.4,203,22.22,4.91,24.6,27.8,26.2
海南_定安,2019-06-14,30.5,26.9,28.5,10.4,10.4,11.0,12.8,31.7,263,7.38,1.79,25.3,27.2,26.4
海南_定安,2019-06-15,31.2,26.1,28.5,12.6,12.6,12.0,7.6,38.2,138,14.99,3.19,25.6,27.2,26.3
海南_定安,2019-06-16,32.5,26.5,28.9,14.7,14.7,14.0,11.4,31.3,132,18.28,3.9,25.8,27.5,26.5
海南_定安,2019-06-17,31.0,26.6,28.1,4.4,4.4,6.0,14.0,27.4,158,12.6,2.74,25.3,26.8,26.1
海南_定安,2019-06-18,31.9,26.0,28.7,1.4,1.4,6.0,16.0,32.0,155,20.62,4.4,25.0,26.5,25.8
海南_定安,2019-06-19,32.9,26.3,29.2,2.1,2.1,8.0,13.6,28.4,161,21.88,4.64,25.7,27.0,26.3
海南_定安,2019-06-20,33.8,26.9,30.1,0.6,0.6,5.0,15.5,32.4,171,22.91,5.2,25.1,26.6,25.9
海南_定安,2019-06-21,34.8,27.4,30.8,0.0,0.0,0.0,17.3,34.6,174,24.57,5.84,25.5,26.6,26.1
海南_定安,2019-06-22,35.5,27.6,31.0,0.0,0.0,0.0,20.7,37.1,174,25.45,6.24,25.5,26.5,26.0
海南_定安,2019-06-23,35.8,27.5,31.1,0.0,0.0,0.0,23.8,43.2,174,25.85,6.41,25.1,26.2,25.7
海南_定安,2019-06-24,35.0,27.0,30.5,2.2,2.2,6.0,16.6,29.9,181,19.33,4.61,25.8,27.0,26.3
海南_定安,2019-06-25,34.3,27.4,29.8,1.7,1.7,4.0,10.7,28.1,165,17.5,3.99,25.6,27.4,26.4
海南_定安,2019-06-26,34.8,26.9,29.7,5.8,5.8,4.0,12.0,30.2,178,20.75,4.55,25.2,27.1,26.3
海南_定安,2019-06-27,34.5,27.3,30.6,1.4,1.4,1.0,13.4,36.4,181,22.87,5.25,24.1,26.7,25.8
海南_定安,2019-06-28,35.6,27.4,31.2,3.0,3.0,1.0,12.9,31.3,194,23.72,5.69,23.7,27.5,25.0
海南_定安,2019-06-29,35.9,27.2,30.6,3.4,3.4,5.0,10.7,23.8,187,22.94,5.3,24.4,26.8,25.3
海南_定安,2019-06-30,34.0,27.0,29.3,20.2,20.2,6.0,8.6,26.3,204,17.43,3.8,24.5,26.6,25.7
海南_定安,2019-07-01,30.0,26.4,27.5,54.7,54.7,16.0,14.0,30.6,354,13.52,2.75,25.3,26.6,25.7
海南_定安,2019-07-02,29.5,25.8,27.4,30.4,30.4,24.0,24.1,51.8,27,15.13,2.94,25.2,27.0,25.9
海南_定安,2019-07-03,30.7,26.0,27.9,2.3,2.3,8.0,36.6,80.6,147,18.98,4.27,22.1,25.8,24.5
海南_定安,2019-07-04,32.5,27.0,29.4,0.1,0.1,1.0,21.5,40.0,167,24.9,5.84,23.5,25.4,24.6
海南_定安,2019-07-05,33.5,26.3,29.5,0.2,0.2,2.0,11.5,21.6,188,25.25,5.48,23.7,27.0,25.0
海南_定安,2019-07-06,33.5,26.0,29.5,0.5,0.5,3.0,9.9,28.1,185,24.49,5.3,23.2,26.9,25.3
海南_定安,2019-07-07,34.0,26.8,30.2,0.1,0.1,1.0,13.7,29.2,183,22.56,5.05,24.5,27.5,25.8
海南_定安,2019-07-08,34.6,27.4,30.5,0.1,0.1,1.0,16.3,38.2,181,24.83,5.84,24.2,28.0,25.5
海南_定安,2019-07-09,35.6,27.2,30.7,0.4,0.4,3.0,16.2,41.8,193,23.4,5.49,24.8,27.2,25.6
海南_定安,2019-07-10,33.3,27.3,29.3,8.0,8.0,4.0,14.0,39.6,215,16.56,3.83,23.3,26.5,25.1
海南_定安,2019-07-11,34.0,26.6,29.8,1.2,1.2,2.0,13.1,33.8,179,20.17,4.55,24.5,28.1,25.9
海南_定安,2019-07-12,34.7,27.1,30.3,0.0,0.0,0.0,18.2,37.1,176,24.08,5.79,23.6,26.3,25.2
海南_定安,2019-07-13,35.0,27.5,30.7,0.2,0.2,2.0,17.7,48.6,183,24.38,5.78,24.5,26.8,25.5
海南_定安,2019-07-14,35.2,27.6,30.2,1.4,1.4,3.0,15.1,29.2,180,21.74,5.06,24.5,27.0,25.6
海南_定安,2019-07-15,34.8,27.2,30.3,2.4,2.4,5.0,14.5,32.4,165,22.67,5.22,25.0,27.1,25.7
海南_定安,2019-07-16,34.4,26.6,30.0,0.6,0.6,4.0,13.0,28.1,154,23.75,5.29,23.9,27.0,25.6
海南_定安,2019-07-17,34.8,25.1,29.9,0.1,0.1,1.0,9.8,23.0,233,25.71,5.64,23.3,26.9,25.1
海南_定安,2019-07-18,35.0,26.5,30.3,0.0,0.0,0.0,16.4,33.5,281,18.82,4.54,23.3,27.0,25.3
海南_定安,2019-07-19,35.8,26.0,31.4,0.0,0.0,0.0,10.5,22.7,176,23.76,5.49,23.2,26.9,25.2
海南_定安,2019-07-20,35.9,27.8,30.6,12.9,12.9,4.0,13.3,24.8,167,21.27,4.91,24.0,27.2,25.8
海南_定安,2019-07-21,34.7,27.2,29.9,3.3,3.3,5.0,14.2,28.8,164,22.0,4.87,24.2,27.0,25.9
海南_定安,2019-07-22,34.7,26.8,29.9,1.2,1.2,3.0,15.1,30.6,163,22.9,5.19,23.9,26.2,25.5
海南_定安,2019-07-23,33.8,26.0,29.0,3.1,3.1,8.0,15.3,31.3,171,21.32,4.64,24.6,25.9,25.3
